"PlotID","Lat","Long","Size","Treatment","DivLev","Composition","Nb_planted_trees","Function","value"
53,-1.943,103.255,10,"Control",,,0,"Soil decompaction",0.65
54,-1.951,103.256,10,"Control",,,0,"Soil decompaction",0.547
55,-1.951,103.253,10,"Control",,,0,"Soil decompaction",0.731
56,-1.955,103.246,10,"Control",,,0,"Soil decompaction",0.65
1,-1.942,103.252,40,"Island",1,"A",400,"Soil P",0.049
2,-1.942,103.253,20,"Island",3,"ACF",99,"Soil P",1
3,-1.943,103.252,20,"Island",2,"CD",100,"Soil P",0.058
4,-1.943,103.253,10,"Island",1,"F",25,"Soil P",0.574
5,-1.945,103.252,40,"Island",1,"B",400,"Soil P",0.033
6,-1.945,103.253,5,"Island",1,"E",6,"Soil P",0.102
7,-1.945,103.255,40,"Island",3,"AEF",399,"Soil P",0.107
8,-1.946,103.249,5,"Island",1,"F",6,"Soil P",0.058
9,-1.946,103.251,10,"Island",3,"ABD",24,"Soil P",0.385
10,-1.946,103.252,20,"Island",0,"Z",0,"Soil P",0.067
11,-1.946,103.253,10,"Island",1,"D",25,"Soil P",0.085
12,-1.946,103.254,20,"Island",1,"C",100,"Soil P",0.256
13,-1.946,103.256,10,"Island",1,"E",25,"Soil P",0.078
14,-1.947,103.249,10,"Island",1,"C",25,"Soil P",0.091
15,-1.947,103.25,20,"Island",1,"B",100,"Soil P",0.055
16,-1.947,103.252,5,"Island",3,"ACD",6,"Soil P",0.043
17,-1.947,103.253,20,"Island",1,"F",100,"Soil P",0.353
18,-1.947,103.254,5,"Island",2,"DE",6,"Soil P",0.073
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Soil P",0.056
20,-1.947,103.257,10,"Island",1,"B",25,"Soil P",0.1
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Soil P",0.725
22,-1.949,103.249,5,"Island",2,"BF",6,"Soil P",0.112
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Soil P",0.049
24,-1.948,103.254,40,"Island",2,"CE",400,"Soil P",0.564
25,-1.949,103.256,5,"Island",1,"A",6,"Soil P",0.084
26,-1.948,103.257,40,"Island",2,"DF",400,"Soil P",0.101
27,-1.95,103.246,10,"Island",2,"AE",24,"Soil P",0.606
28,-1.95,103.248,5,"Island",1,"B",6,"Soil P",0.293
29,-1.95,103.249,40,"Island",3,"BCD",399,"Soil P",0.066
30,-1.95,103.253,20,"Island",1,"E",100,"Soil P",0.056
31,-1.95,103.254,5,"Island",1,"C",6,"Soil P",0.565
32,-1.95,103.256,10,"Island",2,"CF",24,"Soil P",0.102
33,-1.95,103.257,20,"Island",3,"BDE",99,"Soil P",0.182
34,-1.951,103.245,10,"Island",2,"BD",24,"Soil P",0.079
35,-1.952,103.247,40,"Island",0,"Z",0,"Soil P",0.22
36,-1.951,103.248,20,"Island",2,"AF",100,"Soil P",0.088
37,-1.951,103.249,10,"Island",0,"Z",0,"Soil P",0.477
38,-1.952,103.25,20,"Island",1,"D",100,"Soil P",0.104
39,-1.951,103.252,5,"Island",2,"AC",6,"Soil P",0.251
40,-1.951,103.257,5,"Island",0,"Z",0,"Soil P",0.074
41,-1.953,103.244,10,"Island",1,"A",25,"Soil P",0.093
42,-1.953,103.245,5,"Island",1,"D",6,"Soil P",0.055
43,-1.95,103.259,40,"Island",1,"C",400,"Soil P",0.13
44,-1.953,103.248,5,"Island",3,"BEF",6,"Soil P",0.077
45,-1.953,103.249,40,"Island",1,"E",400,"Soil P",0.1
46,-1.954,103.242,40,"Island",2,"AB",400,"Soil P",0.123
47,-1.954,103.244,20,"Island",2,"BE",100,"Soil P",0.079
48,-1.954,103.245,10,"Island",3,"CEF",24,"Soil P",0.403
49,-1.954,103.247,40,"Island",1,"F",400,"Soil P",0.086
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Soil P",0.094
51,-1.954,103.249,20,"Island",1,"A",100,"Soil P",0.057
52,-1.955,103.243,40,"Island",1,"D",400,"Soil P",0.773
53,-1.943,103.255,10,"Control",,,0,"Soil P",0.4
54,-1.951,103.256,10,"Control",,,0,"Soil P",0.051
55,-1.951,103.253,10,"Control",,,0,"Soil P",0.059
56,-1.955,103.246,10,"Control",,,0,"Soil P",0.044
1,-1.942,103.252,40,"Island",1,"A",400,"Pollination rate",0.21
2,-1.942,103.253,20,"Island",3,"ACF",99,"Pollination rate",0.141
3,-1.943,103.252,20,"Island",2,"CD",100,"Pollination rate",0.547
4,-1.943,103.253,10,"Island",1,"F",25,"Pollination rate",0.553
5,-1.945,103.252,40,"Island",1,"B",400,"Pollination rate",0.11
6,-1.945,103.253,5,"Island",1,"E",6,"Pollination rate",0.399
7,-1.945,103.255,40,"Island",3,"AEF",399,"Pollination rate",0.69
8,-1.946,103.249,5,"Island",1,"F",6,"Pollination rate",0.163
9,-1.946,103.251,10,"Island",3,"ABD",24,"Pollination rate",0.364
10,-1.946,103.252,20,"Island",0,"Z",0,"Pollination rate",0.251
11,-1.946,103.253,10,"Island",1,"D",25,"Pollination rate",0.445
12,-1.946,103.254,20,"Island",1,"C",100,"Pollination rate",0.553
13,-1.946,103.256,10,"Island",1,"E",25,"Pollination rate",0
14,-1.947,103.249,10,"Island",1,"C",25,"Pollination rate",0.575
15,-1.947,103.25,20,"Island",1,"B",100,"Pollination rate",0.385
16,-1.947,103.252,5,"Island",3,"ACD",6,"Pollination rate",0.539
17,-1.947,103.253,20,"Island",1,"F",100,"Pollination rate",0.198
18,-1.947,103.254,5,"Island",2,"DE",6,"Pollination rate",0
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Pollination rate",0.227
20,-1.947,103.257,10,"Island",1,"B",25,"Pollination rate",0.59
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Pollination rate",0.419
22,-1.949,103.249,5,"Island",2,"BF",6,"Pollination rate",0
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Pollination rate",0.185
24,-1.948,103.254,40,"Island",2,"CE",400,"Pollination rate",0.13
25,-1.949,103.256,5,"Island",1,"A",6,"Pollination rate",0.434
26,-1.948,103.257,40,"Island",2,"DF",400,"Pollination rate",0.204
27,-1.95,103.246,10,"Island",2,"AE",24,"Pollination rate",0.029
28,-1.95,103.248,5,"Island",1,"B",6,"Pollination rate",0.226
29,-1.95,103.249,40,"Island",3,"BCD",399,"Pollination rate",0.066
30,-1.95,103.253,20,"Island",1,"E",100,"Pollination rate",0.027
31,-1.95,103.254,5,"Island",1,"C",6,"Pollination rate",0.42
32,-1.95,103.256,10,"Island",2,"CF",24,"Pollination rate",0.382
33,-1.95,103.257,20,"Island",3,"BDE",99,"Pollination rate",0.081
34,-1.951,103.245,10,"Island",2,"BD",24,"Pollination rate",0.52
35,-1.952,103.247,40,"Island",0,"Z",0,"Pollination rate",0.492
36,-1.951,103.248,20,"Island",2,"AF",100,"Pollination rate",1
37,-1.951,103.249,10,"Island",0,"Z",0,"Pollination rate",0.61
38,-1.952,103.25,20,"Island",1,"D",100,"Pollination rate",0.287
39,-1.951,103.252,5,"Island",2,"AC",6,"Pollination rate",0.57
40,-1.951,103.257,5,"Island",0,"Z",0,"Pollination rate",0.432
41,-1.953,103.244,10,"Island",1,"A",25,"Pollination rate",0.456
42,-1.953,103.245,5,"Island",1,"D",6,"Pollination rate",0.16
43,-1.95,103.259,40,"Island",1,"C",400,"Pollination rate",0.183
44,-1.953,103.248,5,"Island",3,"BEF",6,"Pollination rate",0.621
45,-1.953,103.249,40,"Island",1,"E",400,"Pollination rate",0.545
46,-1.954,103.242,40,"Island",2,"AB",400,"Pollination rate",0.572
47,-1.954,103.244,20,"Island",2,"BE",100,"Pollination rate",0.403
48,-1.954,103.245,10,"Island",3,"CEF",24,"Pollination rate",0.343
49,-1.954,103.247,40,"Island",1,"F",400,"Pollination rate",0.854
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Pollination rate",0.732
51,-1.954,103.249,20,"Island",1,"A",100,"Pollination rate",0.987
52,-1.955,103.243,40,"Island",1,"D",400,"Pollination rate",0.056
53,-1.943,103.255,10,"Control",,,0,"Pollination rate",0.302
54,-1.951,103.256,10,"Control",,,0,"Pollination rate",0.294
55,-1.951,103.253,10,"Control",,,0,"Pollination rate",0.113
56,-1.955,103.246,10,"Control",,,0,"Pollination rate",0.792
1,-1.942,103.252,40,"Island",1,"A",400,"Pollinators",0.179
2,-1.942,103.253,20,"Island",3,"ACF",99,"Pollinators",0.187
3,-1.943,103.252,20,"Island",2,"CD",100,"Pollinators",0.593
4,-1.943,103.253,10,"Island",1,"F",25,"Pollinators",0.293
5,-1.945,103.252,40,"Island",1,"B",400,"Pollinators",0.228
6,-1.945,103.253,5,"Island",1,"E",6,"Pollinators",0.154
7,-1.945,103.255,40,"Island",3,"AEF",399,"Pollinators",0.138
8,-1.946,103.249,5,"Island",1,"F",6,"Pollinators",0.228
9,-1.946,103.251,10,"Island",3,"ABD",24,"Pollinators",0.285
10,-1.946,103.252,20,"Island",0,"Z",0,"Pollinators",0.659
11,-1.946,103.253,10,"Island",1,"D",25,"Pollinators",0.333
12,-1.946,103.254,20,"Island",1,"C",100,"Pollinators",0.528
13,-1.946,103.256,10,"Island",1,"E",25,"Pollinators",0.171
14,-1.947,103.249,10,"Island",1,"C",25,"Pollinators",0.398
15,-1.947,103.25,20,"Island",1,"B",100,"Pollinators",0.293
16,-1.947,103.252,5,"Island",3,"ACD",6,"Pollinators",0.073
17,-1.947,103.253,20,"Island",1,"F",100,"Pollinators",0.537
18,-1.947,103.254,5,"Island",2,"DE",6,"Pollinators",0.179
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Pollinators",0.203
20,-1.947,103.257,10,"Island",1,"B",25,"Pollinators",0.512
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Pollinators",0.154
22,-1.949,103.249,5,"Island",2,"BF",6,"Pollinators",0.146
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Pollinators",0.098
24,-1.948,103.254,40,"Island",2,"CE",400,"Pollinators",0.171
25,-1.949,103.256,5,"Island",1,"A",6,"Pollinators",0.154
26,-1.948,103.257,40,"Island",2,"DF",400,"Pollinators",0.48
27,-1.95,103.246,10,"Island",2,"AE",24,"Pollinators",0.146
28,-1.95,103.248,5,"Island",1,"B",6,"Pollinators",0.081
29,-1.95,103.249,40,"Island",3,"BCD",399,"Pollinators",0.179
30,-1.95,103.253,20,"Island",1,"E",100,"Pollinators",0.114
31,-1.95,103.254,5,"Island",1,"C",6,"Pollinators",0.138
32,-1.95,103.256,10,"Island",2,"CF",24,"Pollinators",0.447
33,-1.95,103.257,20,"Island",3,"BDE",99,"Pollinators",0.163
34,-1.951,103.245,10,"Island",2,"BD",24,"Pollinators",0.39
35,-1.952,103.247,40,"Island",0,"Z",0,"Pollinators",0.106
36,-1.951,103.248,20,"Island",2,"AF",100,"Pollinators",0.407
37,-1.951,103.249,10,"Island",0,"Z",0,"Pollinators",0.106
38,-1.952,103.25,20,"Island",1,"D",100,"Pollinators",0.114
39,-1.951,103.252,5,"Island",2,"AC",6,"Pollinators",0.154
40,-1.951,103.257,5,"Island",0,"Z",0,"Pollinators",0.098
41,-1.953,103.244,10,"Island",1,"A",25,"Pollinators",0.358
42,-1.953,103.245,5,"Island",1,"D",6,"Pollinators",0.13
43,-1.95,103.259,40,"Island",1,"C",400,"Pollinators",1
44,-1.953,103.248,5,"Island",3,"BEF",6,"Pollinators",0.057
45,-1.953,103.249,40,"Island",1,"E",400,"Pollinators",0.089
46,-1.954,103.242,40,"Island",2,"AB",400,"Pollinators",0.098
47,-1.954,103.244,20,"Island",2,"BE",100,"Pollinators",0.138
48,-1.954,103.245,10,"Island",3,"CEF",24,"Pollinators",0.089
49,-1.954,103.247,40,"Island",1,"F",400,"Pollinators",0.285
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Pollinators",0.073
51,-1.954,103.249,20,"Island",1,"A",100,"Pollinators",0.154
52,-1.955,103.243,40,"Island",1,"D",400,"Pollinators",0.39
53,-1.943,103.255,10,"Control",,,0,"Pollinators",0.081
54,-1.951,103.256,10,"Control",,,0,"Pollinators",0.122
55,-1.951,103.253,10,"Control",,,0,"Pollinators",0.341
56,-1.955,103.246,10,"Control",,,0,"Pollinators",0.22
1,-1.942,103.252,40,"Island",1,"A",400,"Resistance to invasive plants",0.45
2,-1.942,103.253,20,"Island",3,"ACF",99,"Resistance to invasive plants",1
3,-1.943,103.252,20,"Island",2,"CD",100,"Resistance to invasive plants",0.95
4,-1.943,103.253,10,"Island",1,"F",25,"Resistance to invasive plants",0.55
5,-1.945,103.252,40,"Island",1,"B",400,"Resistance to invasive plants",0.45
6,-1.945,103.253,5,"Island",1,"E",6,"Resistance to invasive plants",0.65
7,-1.945,103.255,40,"Island",3,"AEF",399,"Resistance to invasive plants",0.9
8,-1.946,103.249,5,"Island",1,"F",6,"Resistance to invasive plants",0.5
9,-1.946,103.251,10,"Island",3,"ABD",24,"Resistance to invasive plants",0.65
10,-1.946,103.252,20,"Island",0,"Z",0,"Resistance to invasive plants",0.65
11,-1.946,103.253,10,"Island",1,"D",25,"Resistance to invasive plants",0.65
12,-1.946,103.254,20,"Island",1,"C",100,"Resistance to invasive plants",0.88
13,-1.946,103.256,10,"Island",1,"E",25,"Resistance to invasive plants",0.82
14,-1.947,103.249,10,"Island",1,"C",25,"Resistance to invasive plants",0.9
15,-1.947,103.25,20,"Island",1,"B",100,"Resistance to invasive plants",0.5
16,-1.947,103.252,5,"Island",3,"ACD",6,"Resistance to invasive plants",0.5
17,-1.947,103.253,20,"Island",1,"F",100,"Resistance to invasive plants",0.7
18,-1.947,103.254,5,"Island",2,"DE",6,"Resistance to invasive plants",0.5
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Resistance to invasive plants",0.72
20,-1.947,103.257,10,"Island",1,"B",25,"Resistance to invasive plants",0.55
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Resistance to invasive plants",0.94
22,-1.949,103.249,5,"Island",2,"BF",6,"Resistance to invasive plants",0.6
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Resistance to invasive plants",0.85
24,-1.948,103.254,40,"Island",2,"CE",400,"Resistance to invasive plants",0.75
25,-1.949,103.256,5,"Island",1,"A",6,"Resistance to invasive plants",0.55
26,-1.948,103.257,40,"Island",2,"DF",400,"Resistance to invasive plants",0.35
27,-1.95,103.246,10,"Island",2,"AE",24,"Resistance to invasive plants",0.94
28,-1.95,103.248,5,"Island",1,"B",6,"Resistance to invasive plants",0.7
29,-1.95,103.249,40,"Island",3,"BCD",399,"Resistance to invasive plants",0.75
30,-1.95,103.253,20,"Island",1,"E",100,"Resistance to invasive plants",0.91
31,-1.95,103.254,5,"Island",1,"C",6,"Resistance to invasive plants",0.7
32,-1.95,103.256,10,"Island",2,"CF",24,"Resistance to invasive plants",0.65
33,-1.95,103.257,20,"Island",3,"BDE",99,"Resistance to invasive plants",0.88
34,-1.951,103.245,10,"Island",2,"BD",24,"Resistance to invasive plants",0.9
35,-1.952,103.247,40,"Island",0,"Z",0,"Resistance to invasive plants",0.85
36,-1.951,103.248,20,"Island",2,"AF",100,"Resistance to invasive plants",0.45
37,-1.951,103.249,10,"Island",0,"Z",0,"Resistance to invasive plants",0.75
38,-1.952,103.25,20,"Island",1,"D",100,"Resistance to invasive plants",0.3
39,-1.951,103.252,5,"Island",2,"AC",6,"Resistance to invasive plants",0.5
40,-1.951,103.257,5,"Island",0,"Z",0,"Resistance to invasive plants",0.35
41,-1.953,103.244,10,"Island",1,"A",25,"Resistance to invasive plants",0.94
42,-1.953,103.245,5,"Island",1,"D",6,"Resistance to invasive plants",0.45
43,-1.95,103.259,40,"Island",1,"C",400,"Resistance to invasive plants",0.83
44,-1.953,103.248,5,"Island",3,"BEF",6,"Resistance to invasive plants",0.55
45,-1.953,103.249,40,"Island",1,"E",400,"Resistance to invasive plants",0.8
46,-1.954,103.242,40,"Island",2,"AB",400,"Resistance to invasive plants",0.7
47,-1.954,103.244,20,"Island",2,"BE",100,"Resistance to invasive plants",0.65
48,-1.954,103.245,10,"Island",3,"CEF",24,"Resistance to invasive plants",0.4
49,-1.954,103.247,40,"Island",1,"F",400,"Resistance to invasive plants",0.8
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Resistance to invasive plants",0.9
51,-1.954,103.249,20,"Island",1,"A",100,"Resistance to invasive plants",0.6
52,-1.955,103.243,40,"Island",1,"D",400,"Resistance to invasive plants",0.75
53,-1.943,103.255,10,"Control",,,0,"Resistance to invasive plants",0.87
54,-1.951,103.256,10,"Control",,,0,"Resistance to invasive plants",0.75
55,-1.951,103.253,10,"Control",,,0,"Resistance to invasive plants",0.9
56,-1.955,103.246,10,"Control",,,0,"Resistance to invasive plants",0.78
1,-1.942,103.252,40,"Island",1,"A",400,"Native seeds",0.098
2,-1.942,103.253,20,"Island",3,"ACF",99,"Native seeds",0.001
3,-1.943,103.252,20,"Island",2,"CD",100,"Native seeds",0.009
4,-1.943,103.253,10,"Island",1,"F",25,"Native seeds",1
5,-1.945,103.252,40,"Island",1,"B",400,"Native seeds",0.024
6,-1.945,103.253,5,"Island",1,"E",6,"Native seeds",0.002
7,-1.945,103.255,40,"Island",3,"AEF",399,"Native seeds",0.014
8,-1.946,103.249,5,"Island",1,"F",6,"Native seeds",0.013
9,-1.946,103.251,10,"Island",3,"ABD",24,"Native seeds",0.15
10,-1.946,103.252,20,"Island",0,"Z",0,"Native seeds",0.038
11,-1.946,103.253,10,"Island",1,"D",25,"Native seeds",0.005
12,-1.946,103.254,20,"Island",1,"C",100,"Native seeds",0.037
13,-1.946,103.256,10,"Island",1,"E",25,"Native seeds",0.013
14,-1.947,103.249,10,"Island",1,"C",25,"Native seeds",0.011
15,-1.947,103.25,20,"Island",1,"B",100,"Native seeds",0.006
16,-1.947,103.252,5,"Island",3,"ACD",6,"Native seeds",0.011
17,-1.947,103.253,20,"Island",1,"F",100,"Native seeds",0.018
18,-1.947,103.254,5,"Island",2,"DE",6,"Native seeds",0.016
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Native seeds",0.02
20,-1.947,103.257,10,"Island",1,"B",25,"Native seeds",0.017
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Native seeds",0.01
22,-1.949,103.249,5,"Island",2,"BF",6,"Native seeds",0.002
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Native seeds",0.028
24,-1.948,103.254,40,"Island",2,"CE",400,"Native seeds",0.001
25,-1.949,103.256,5,"Island",1,"A",6,"Native seeds",0.001
26,-1.948,103.257,40,"Island",2,"DF",400,"Native seeds",0.008
27,-1.95,103.246,10,"Island",2,"AE",24,"Native seeds",0.004
28,-1.95,103.248,5,"Island",1,"B",6,"Native seeds",0.006
29,-1.95,103.249,40,"Island",3,"BCD",399,"Native seeds",0.272
30,-1.95,103.253,20,"Island",1,"E",100,"Native seeds",0.002
31,-1.95,103.254,5,"Island",1,"C",6,"Native seeds",0.011
32,-1.95,103.256,10,"Island",2,"CF",24,"Native seeds",0.053
33,-1.95,103.257,20,"Island",3,"BDE",99,"Native seeds",0.001
34,-1.951,103.245,10,"Island",2,"BD",24,"Native seeds",0.011
35,-1.952,103.247,40,"Island",0,"Z",0,"Native seeds",0.014
36,-1.951,103.248,20,"Island",2,"AF",100,"Native seeds",0.02
37,-1.951,103.249,10,"Island",0,"Z",0,"Native seeds",0.002
38,-1.952,103.25,20,"Island",1,"D",100,"Native seeds",0.374
39,-1.951,103.252,5,"Island",2,"AC",6,"Native seeds",0.007
40,-1.951,103.257,5,"Island",0,"Z",0,"Native seeds",0.01
41,-1.953,103.244,10,"Island",1,"A",25,"Native seeds",0.04
42,-1.953,103.245,5,"Island",1,"D",6,"Native seeds",0.021
43,-1.95,103.259,40,"Island",1,"C",400,"Native seeds",0.051
44,-1.953,103.248,5,"Island",3,"BEF",6,"Native seeds",0.006
45,-1.953,103.249,40,"Island",1,"E",400,"Native seeds",0.001
46,-1.954,103.242,40,"Island",2,"AB",400,"Native seeds",0.006
47,-1.954,103.244,20,"Island",2,"BE",100,"Native seeds",0.036
48,-1.954,103.245,10,"Island",3,"CEF",24,"Native seeds",0.046
49,-1.954,103.247,40,"Island",1,"F",400,"Native seeds",0.091
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Native seeds",0.072
51,-1.954,103.249,20,"Island",1,"A",100,"Native seeds",0.016
52,-1.955,103.243,40,"Island",1,"D",400,"Native seeds",0.055
53,-1.943,103.255,10,"Control",,,0,"Native seeds",0.004
54,-1.951,103.256,10,"Control",,,0,"Native seeds",0.007
55,-1.951,103.253,10,"Control",,,0,"Native seeds",0.044
56,-1.955,103.246,10,"Control",,,0,"Native seeds",0.04
1,-1.942,103.252,40,"Island",1,"A",400,"Aboveground biomass",0.448
2,-1.942,103.253,20,"Island",3,"ACF",99,"Aboveground biomass",0.377
3,-1.943,103.252,20,"Island",2,"CD",100,"Aboveground biomass",0.378
4,-1.943,103.253,10,"Island",1,"F",25,"Aboveground biomass",0.393
5,-1.945,103.252,40,"Island",1,"B",400,"Aboveground biomass",0.447
6,-1.945,103.253,5,"Island",1,"E",6,"Aboveground biomass",0.655
7,-1.945,103.255,40,"Island",3,"AEF",399,"Aboveground biomass",0.479
8,-1.946,103.249,5,"Island",1,"F",6,"Aboveground biomass",0.516
9,-1.946,103.251,10,"Island",3,"ABD",24,"Aboveground biomass",0.483
10,-1.946,103.252,20,"Island",0,"Z",0,"Aboveground biomass",0.289
11,-1.946,103.253,10,"Island",1,"D",25,"Aboveground biomass",0.523
12,-1.946,103.254,20,"Island",1,"C",100,"Aboveground biomass",0.379
13,-1.946,103.256,10,"Island",1,"E",25,"Aboveground biomass",1
14,-1.947,103.249,10,"Island",1,"C",25,"Aboveground biomass",0.557
15,-1.947,103.25,20,"Island",1,"B",100,"Aboveground biomass",0.528
16,-1.947,103.252,5,"Island",3,"ACD",6,"Aboveground biomass",0.493
17,-1.947,103.253,20,"Island",1,"F",100,"Aboveground biomass",0.475
18,-1.947,103.254,5,"Island",2,"DE",6,"Aboveground biomass",0.588
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Aboveground biomass",0.498
20,-1.947,103.257,10,"Island",1,"B",25,"Aboveground biomass",0.502
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Aboveground biomass",0.602
22,-1.949,103.249,5,"Island",2,"BF",6,"Aboveground biomass",0.533
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Aboveground biomass",0.514
24,-1.948,103.254,40,"Island",2,"CE",400,"Aboveground biomass",0.626
25,-1.949,103.256,5,"Island",1,"A",6,"Aboveground biomass",0.734
26,-1.948,103.257,40,"Island",2,"DF",400,"Aboveground biomass",0.449
27,-1.95,103.246,10,"Island",2,"AE",24,"Aboveground biomass",0.913
28,-1.95,103.248,5,"Island",1,"B",6,"Aboveground biomass",0.48
29,-1.95,103.249,40,"Island",3,"BCD",399,"Aboveground biomass",0.419
30,-1.95,103.253,20,"Island",1,"E",100,"Aboveground biomass",0.803
31,-1.95,103.254,5,"Island",1,"C",6,"Aboveground biomass",0.508
32,-1.95,103.256,10,"Island",2,"CF",24,"Aboveground biomass",0.404
33,-1.95,103.257,20,"Island",3,"BDE",99,"Aboveground biomass",0.637
34,-1.951,103.245,10,"Island",2,"BD",24,"Aboveground biomass",0.49
35,-1.952,103.247,40,"Island",0,"Z",0,"Aboveground biomass",0.376
36,-1.951,103.248,20,"Island",2,"AF",100,"Aboveground biomass",0.4
37,-1.951,103.249,10,"Island",0,"Z",0,"Aboveground biomass",0.376
38,-1.952,103.25,20,"Island",1,"D",100,"Aboveground biomass",0.395
39,-1.951,103.252,5,"Island",2,"AC",6,"Aboveground biomass",0.569
40,-1.951,103.257,5,"Island",0,"Z",0,"Aboveground biomass",0.604
41,-1.953,103.244,10,"Island",1,"A",25,"Aboveground biomass",0.493
42,-1.953,103.245,5,"Island",1,"D",6,"Aboveground biomass",0.509
43,-1.95,103.259,40,"Island",1,"C",400,"Aboveground biomass",0.379
44,-1.953,103.248,5,"Island",3,"BEF",6,"Aboveground biomass",0.54
45,-1.953,103.249,40,"Island",1,"E",400,"Aboveground biomass",0.61
46,-1.954,103.242,40,"Island",2,"AB",400,"Aboveground biomass",0.378
47,-1.954,103.244,20,"Island",2,"BE",100,"Aboveground biomass",0.515
48,-1.954,103.245,10,"Island",3,"CEF",24,"Aboveground biomass",0.644
49,-1.954,103.247,40,"Island",1,"F",400,"Aboveground biomass",0.385
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Aboveground biomass",0.503
51,-1.954,103.249,20,"Island",1,"A",100,"Aboveground biomass",0.699
52,-1.955,103.243,40,"Island",1,"D",400,"Aboveground biomass",0.367
53,-1.943,103.255,10,"Control",,,0,"Aboveground biomass",0.341
54,-1.951,103.256,10,"Control",,,0,"Aboveground biomass",0.565
55,-1.951,103.253,10,"Control",,,0,"Aboveground biomass",0.555
56,-1.955,103.246,10,"Control",,,0,"Aboveground biomass",0.536
