"PlotID","Hill","Lat","Long","Size","Treatment","DivLev","Composition","Nb_planted_trees","Taxa","Diversity"
3,"Species richness",-1.9,103.3,20,"Island",2,"CD",100,"Pollen",8
3,"Simpson diversity",-1.9,103.3,20,"Island",2,"CD",100,"Pollen",2.2
4,"Simpson diversity",-1.9,103.3,10,"Island",1,"F",25,"Pollen",3.3
4,"Shannon diversity",-1.9,103.3,10,"Island",1,"F",25,"Pollen",4
4,"Species richness",-1.9,103.3,10,"Island",1,"F",25,"Pollen",6
5,"Simpson diversity",-1.9,103.3,40,"Island",1,"B",400,"Pollen",1
5,"Species richness",-1.9,103.3,40,"Island",1,"B",400,"Pollen",2
5,"Shannon diversity",-1.9,103.3,40,"Island",1,"B",400,"Pollen",1.1
6,"Species richness",-1.9,103.3,5,"Island",1,"E",6,"Pollen",9
6,"Simpson diversity",-1.9,103.3,5,"Island",1,"E",6,"Pollen",1.5
6,"Shannon diversity",-1.9,103.3,5,"Island",1,"E",6,"Pollen",2.3
7,"Shannon diversity",-1.9,103.3,40,"Island",3,"AEF",399,"Pollen",4
7,"Simpson diversity",-1.9,103.3,40,"Island",3,"AEF",399,"Pollen",2.8
7,"Species richness",-1.9,103.3,40,"Island",3,"AEF",399,"Pollen",8
8,"Shannon diversity",-1.9,103.2,5,"Island",1,"F",6,"Pollen",1.1
8,"Simpson diversity",-1.9,103.2,5,"Island",1,"F",6,"Pollen",1
8,"Species richness",-1.9,103.2,5,"Island",1,"F",6,"Pollen",3
9,"Simpson diversity",-1.9,103.3,10,"Island",3,"ABD",24,"Pollen",1.1
9,"Species richness",-1.9,103.3,10,"Island",3,"ABD",24,"Pollen",7
9,"Shannon diversity",-1.9,103.3,10,"Island",3,"ABD",24,"Pollen",1.4
10,"Simpson diversity",-1.9,103.3,20,"Island",0,"Z",0,"Pollen",2.7
10,"Species richness",-1.9,103.3,20,"Island",0,"Z",0,"Pollen",12
10,"Shannon diversity",-1.9,103.3,20,"Island",0,"Z",0,"Pollen",4
11,"Shannon diversity",-1.9,103.3,10,"Island",1,"D",25,"Pollen",4
11,"Species richness",-1.9,103.3,10,"Island",1,"D",25,"Pollen",13
11,"Simpson diversity",-1.9,103.3,10,"Island",1,"D",25,"Pollen",2.2
12,"Shannon diversity",-1.9,103.3,20,"Island",1,"C",100,"Pollen",3
12,"Simpson diversity",-1.9,103.3,20,"Island",1,"C",100,"Pollen",2.2
12,"Species richness",-1.9,103.3,20,"Island",1,"C",100,"Pollen",8
13,"Simpson diversity",-1.9,103.3,10,"Island",1,"E",25,"Pollen",3.1
13,"Shannon diversity",-1.9,103.3,10,"Island",1,"E",25,"Pollen",5
13,"Species richness",-1.9,103.3,10,"Island",1,"E",25,"Pollen",12
14,"Species richness",-1.9,103.2,10,"Island",1,"C",25,"Pollen",5
14,"Simpson diversity",-1.9,103.2,10,"Island",1,"C",25,"Pollen",1.2
14,"Shannon diversity",-1.9,103.2,10,"Island",1,"C",25,"Pollen",1.4
15,"Species richness",-1.9,103.3,20,"Island",1,"B",100,"Pollen",4
15,"Shannon diversity",-1.9,103.3,20,"Island",1,"B",100,"Pollen",1.2
15,"Simpson diversity",-1.9,103.3,20,"Island",1,"B",100,"Pollen",1.1
16,"Shannon diversity",-1.9,103.3,5,"Island",3,"ACD",6,"Pollen",1.7
16,"Species richness",-1.9,103.3,5,"Island",3,"ACD",6,"Pollen",7
16,"Simpson diversity",-1.9,103.3,5,"Island",3,"ACD",6,"Pollen",1.3
17,"Simpson diversity",-1.9,103.3,20,"Island",1,"F",100,"Pollen",6.5
17,"Shannon diversity",-1.9,103.3,20,"Island",1,"F",100,"Pollen",10
17,"Species richness",-1.9,103.3,20,"Island",1,"F",100,"Pollen",17
18,"Simpson diversity",-1.9,103.3,5,"Island",2,"DE",6,"Pollen",3.7
18,"Species richness",-1.9,103.3,5,"Island",2,"DE",6,"Pollen",12
18,"Shannon diversity",-1.9,103.3,5,"Island",2,"DE",6,"Pollen",5.2
19,"Simpson diversity",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Pollen",3.4
19,"Species richness",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Pollen",13
19,"Shannon diversity",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Pollen",5.7
20,"Simpson diversity",-1.9,103.3,10,"Island",1,"B",25,"Pollen",3
20,"Shannon diversity",-1.9,103.3,10,"Island",1,"B",25,"Pollen",5.8
20,"Species richness",-1.9,103.3,10,"Island",1,"B",25,"Pollen",15
21,"Shannon diversity",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Pollen",1.2
21,"Species richness",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Pollen",4
21,"Simpson diversity",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Pollen",1.1
22,"Species richness",-1.9,103.2,5,"Island",2,"BF",6,"Pollen",5
22,"Simpson diversity",-1.9,103.2,5,"Island",2,"BF",6,"Pollen",1.1
22,"Shannon diversity",-1.9,103.2,5,"Island",2,"BF",6,"Pollen",1.3
23,"Species richness",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Pollen",5
23,"Simpson diversity",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Pollen",1.1
23,"Shannon diversity",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Pollen",1.3
24,"Simpson diversity",-1.9,103.3,40,"Island",2,"CE",400,"Pollen",3.8
24,"Shannon diversity",-1.9,103.3,40,"Island",2,"CE",400,"Pollen",7.1
24,"Species richness",-1.9,103.3,40,"Island",2,"CE",400,"Pollen",16
25,"Shannon diversity",-1.9,103.3,5,"Island",1,"A",6,"Pollen",1.5
25,"Species richness",-1.9,103.3,5,"Island",1,"A",6,"Pollen",9
25,"Simpson diversity",-1.9,103.3,5,"Island",1,"A",6,"Pollen",1.2
26,"Simpson diversity",-1.9,103.3,40,"Island",2,"DF",400,"Pollen",3.1
26,"Shannon diversity",-1.9,103.3,40,"Island",2,"DF",400,"Pollen",4.9
26,"Species richness",-1.9,103.3,40,"Island",2,"DF",400,"Pollen",11
27,"Shannon diversity",-1.9,103.2,10,"Island",2,"AE",24,"Pollen",1.4
27,"Species richness",-1.9,103.2,10,"Island",2,"AE",24,"Pollen",6
27,"Simpson diversity",-1.9,103.2,10,"Island",2,"AE",24,"Pollen",1.1
28,"Species richness",-2,103.2,5,"Island",1,"B",6,"Pollen",
28,"Simpson diversity",-2,103.2,5,"Island",1,"B",6,"Pollen",
28,"Shannon diversity",-2,103.2,5,"Island",1,"B",6,"Pollen",
29,"Shannon diversity",-1.9,103.2,40,"Island",3,"BCD",399,"Pollen",1.3
29,"Species richness",-1.9,103.2,40,"Island",3,"BCD",399,"Pollen",6
29,"Simpson diversity",-1.9,103.2,40,"Island",3,"BCD",399,"Pollen",1.1
30,"Species richness",-1.9,103.3,20,"Island",1,"E",100,"Pollen",10
30,"Simpson diversity",-1.9,103.3,20,"Island",1,"E",100,"Pollen",2.3
30,"Shannon diversity",-1.9,103.3,20,"Island",1,"E",100,"Pollen",3.7
31,"Simpson diversity",-1.9,103.3,5,"Island",1,"C",6,"Pollen",1.6
31,"Shannon diversity",-1.9,103.3,5,"Island",1,"C",6,"Pollen",2.5
31,"Species richness",-1.9,103.3,5,"Island",1,"C",6,"Pollen",9
32,"Species richness",-1.9,103.3,10,"Island",2,"CF",24,"Pollen",6
32,"Simpson diversity",-1.9,103.3,10,"Island",2,"CF",24,"Pollen",1.6
32,"Shannon diversity",-1.9,103.3,10,"Island",2,"CF",24,"Pollen",2.2
33,"Simpson diversity",-2,103.3,20,"Island",3,"BDE",99,"Pollen",1.6
33,"Shannon diversity",-2,103.3,20,"Island",3,"BDE",99,"Pollen",2.5
33,"Species richness",-2,103.3,20,"Island",3,"BDE",99,"Pollen",8
34,"Shannon diversity",-2,103.2,10,"Island",2,"BD",24,"Pollen",
34,"Species richness",-2,103.2,10,"Island",2,"BD",24,"Pollen",
34,"Simpson diversity",-2,103.2,10,"Island",2,"BD",24,"Pollen",
35,"Shannon diversity",-2,103.2,40,"Island",0,"Z",0,"Pollen",1
35,"Species richness",-2,103.2,40,"Island",0,"Z",0,"Pollen",1
35,"Simpson diversity",-2,103.2,40,"Island",0,"Z",0,"Pollen",1
36,"Species richness",-2,103.2,20,"Island",2,"AF",100,"Pollen",3
36,"Simpson diversity",-2,103.2,20,"Island",2,"AF",100,"Pollen",1.1
36,"Shannon diversity",-2,103.2,20,"Island",2,"AF",100,"Pollen",1.1
37,"Simpson diversity",-2,103.2,10,"Island",0,"Z",0,"Pollen",1.2
37,"Shannon diversity",-2,103.2,10,"Island",0,"Z",0,"Pollen",1.7
37,"Species richness",-2,103.2,10,"Island",0,"Z",0,"Pollen",10
38,"Shannon diversity",-2,103.3,20,"Island",1,"D",100,"Pollen",1.5
38,"Simpson diversity",-2,103.3,20,"Island",1,"D",100,"Pollen",1.2
38,"Species richness",-2,103.3,20,"Island",1,"D",100,"Pollen",5
39,"Shannon diversity",-2,103.3,5,"Island",2,"AC",6,"Pollen",1.6
39,"Simpson diversity",-2,103.3,5,"Island",2,"AC",6,"Pollen",1.2
39,"Species richness",-2,103.3,5,"Island",2,"AC",6,"Pollen",8
40,"Simpson diversity",-2,103.3,5,"Island",0,"Z",0,"Pollen",1
40,"Shannon diversity",-2,103.3,5,"Island",0,"Z",0,"Pollen",1.1
40,"Species richness",-2,103.3,5,"Island",0,"Z",0,"Pollen",2
41,"Species richness",-2,103.2,10,"Island",1,"A",25,"Pollen",
41,"Simpson diversity",-2,103.2,10,"Island",1,"A",25,"Pollen",
41,"Shannon diversity",-2,103.2,10,"Island",1,"A",25,"Pollen",
42,"Species richness",-2,103.2,5,"Island",1,"D",6,"Pollen",12
42,"Shannon diversity",-2,103.2,5,"Island",1,"D",6,"Pollen",2.1
42,"Simpson diversity",-2,103.2,5,"Island",1,"D",6,"Pollen",1.4
43,"Shannon diversity",-1.9,103.3,40,"Island",1,"C",400,"Pollen",5.5
43,"Species richness",-1.9,103.3,40,"Island",1,"C",400,"Pollen",15
43,"Simpson diversity",-1.9,103.3,40,"Island",1,"C",400,"Pollen",3.3
44,"Simpson diversity",-2,103.2,5,"Island",3,"BEF",6,"Pollen",1.3
44,"Shannon diversity",-2,103.2,5,"Island",3,"BEF",6,"Pollen",1.9
44,"Species richness",-2,103.2,5,"Island",3,"BEF",6,"Pollen",7
45,"Simpson diversity",-2,103.2,40,"Island",1,"E",400,"Pollen",1.2
45,"Species richness",-2,103.2,40,"Island",1,"E",400,"Pollen",7
45,"Shannon diversity",-2,103.2,40,"Island",1,"E",400,"Pollen",1.6
46,"Species richness",-2,103.2,40,"Island",2,"AB",400,"Pollen",7
46,"Simpson diversity",-2,103.2,40,"Island",2,"AB",400,"Pollen",1.3
46,"Shannon diversity",-2,103.2,40,"Island",2,"AB",400,"Pollen",1.8
47,"Shannon diversity",-2,103.2,20,"Island",2,"BE",100,"Pollen",
47,"Simpson diversity",-2,103.2,20,"Island",2,"BE",100,"Pollen",
47,"Species richness",-2,103.2,20,"Island",2,"BE",100,"Pollen",
48,"Shannon diversity",-2,103.2,10,"Island",3,"CEF",24,"Pollen",1.6
48,"Simpson diversity",-2,103.2,10,"Island",3,"CEF",24,"Pollen",1.3
48,"Species richness",-2,103.2,10,"Island",3,"CEF",24,"Pollen",5
49,"Simpson diversity",-2,103.2,40,"Island",1,"F",400,"Pollen",1.3
49,"Species richness",-2,103.2,40,"Island",1,"F",400,"Pollen",6
49,"Shannon diversity",-2,103.2,40,"Island",1,"F",400,"Pollen",1.8
50,"Simpson diversity",-2,103.2,5,"Island",6,"ABCDEF",6,"Pollen",1.2
50,"Species richness",-2,103.2,5,"Island",6,"ABCDEF",6,"Pollen",5
50,"Shannon diversity",-2,103.2,5,"Island",6,"ABCDEF",6,"Pollen",1.4
51,"Shannon diversity",-2,103.2,20,"Island",1,"A",100,"Pollen",4.6
51,"Species richness",-2,103.2,20,"Island",1,"A",100,"Pollen",13
51,"Simpson diversity",-2,103.2,20,"Island",1,"A",100,"Pollen",2.7
52,"Shannon diversity",-2,103.2,40,"Island",1,"D",400,"Pollen",1.6
52,"Simpson diversity",-2,103.2,40,"Island",1,"D",400,"Pollen",1.3
52,"Species richness",-2,103.2,40,"Island",1,"D",400,"Pollen",4
53,"Simpson diversity",-1.9,103.3,10,"Control",,,0,"Pollen",1.9
53,"Shannon diversity",-1.9,103.3,10,"Control",,,0,"Pollen",3.2
53,"Species richness",-1.9,103.3,10,"Control",,,0,"Pollen",11
54,"Species richness",-2,103.3,10,"Control",,,0,"Pollen",10
54,"Simpson diversity",-2,103.3,10,"Control",,,0,"Pollen",1.3
54,"Shannon diversity",-2,103.3,10,"Control",,,0,"Pollen",1.8
55,"Species richness",-2,103.3,10,"Control",,,0,"Pollen",7
55,"Shannon diversity",-2,103.3,10,"Control",,,0,"Pollen",1.6
55,"Simpson diversity",-2,103.3,10,"Control",,,0,"Pollen",1.2
56,"Shannon diversity",-2,103.2,10,"Control",,,0,"Pollen",1.5
56,"Species richness",-2,103.2,10,"Control",,,0,"Pollen",6
56,"Simpson diversity",-2,103.2,10,"Control",,,0,"Pollen",1.2
1,"Species richness",-1.9,103.3,40,"Island",1,"A",400,"Seeds",15
1,"Simpson diversity",-1.9,103.3,40,"Island",1,"A",400,"Seeds",1.9
1,"Shannon diversity",-1.9,103.3,40,"Island",1,"A",400,"Seeds",2.5
2,"Species richness",-1.9,103.3,20,"Island",3,"ACF",99,"Seeds",12
2,"Shannon diversity",-1.9,103.3,20,"Island",3,"ACF",99,"Seeds",1.3
2,"Simpson diversity",-1.9,103.3,20,"Island",3,"ACF",99,"Seeds",1.1
3,"Shannon diversity",-1.9,103.3,20,"Island",2,"CD",100,"Seeds",2.4
3,"Species richness",-1.9,103.3,20,"Island",2,"CD",100,"Seeds",17
3,"Simpson diversity",-1.9,103.3,20,"Island",2,"CD",100,"Seeds",1.6
4,"Simpson diversity",-1.9,103.3,10,"Island",1,"F",25,"Seeds",1.9
4,"Shannon diversity",-1.9,103.3,10,"Island",1,"F",25,"Seeds",2.4
4,"Species richness",-1.9,103.3,10,"Island",1,"F",25,"Seeds",17
5,"Simpson diversity",-1.9,103.3,40,"Island",1,"B",400,"Seeds",1.2
5,"Species richness",-1.9,103.3,40,"Island",1,"B",400,"Seeds",25
5,"Shannon diversity",-1.9,103.3,40,"Island",1,"B",400,"Seeds",1.5
6,"Species richness",-1.9,103.3,5,"Island",1,"E",6,"Seeds",17
6,"Simpson diversity",-1.9,103.3,5,"Island",1,"E",6,"Seeds",1.2
6,"Shannon diversity",-1.9,103.3,5,"Island",1,"E",6,"Seeds",1.6
7,"Shannon diversity",-1.9,103.3,40,"Island",3,"AEF",399,"Seeds",4.4
7,"Simpson diversity",-1.9,103.3,40,"Island",3,"AEF",399,"Seeds",2.5
7,"Species richness",-1.9,103.3,40,"Island",3,"AEF",399,"Seeds",21
8,"Shannon diversity",-1.9,103.2,5,"Island",1,"F",6,"Seeds",1.4
8,"Simpson diversity",-1.9,103.2,5,"Island",1,"F",6,"Seeds",1.1
8,"Species richness",-1.9,103.2,5,"Island",1,"F",6,"Seeds",21
9,"Simpson diversity",-1.9,103.3,10,"Island",3,"ABD",24,"Seeds",1.8
9,"Species richness",-1.9,103.3,10,"Island",3,"ABD",24,"Seeds",16
9,"Shannon diversity",-1.9,103.3,10,"Island",3,"ABD",24,"Seeds",2.5
10,"Simpson diversity",-1.9,103.3,20,"Island",0,"Z",0,"Seeds",1.1
10,"Species richness",-1.9,103.3,20,"Island",0,"Z",0,"Seeds",27
10,"Shannon diversity",-1.9,103.3,20,"Island",0,"Z",0,"Seeds",1.3
11,"Shannon diversity",-1.9,103.3,10,"Island",1,"D",25,"Seeds",1.6
11,"Species richness",-1.9,103.3,10,"Island",1,"D",25,"Seeds",19
11,"Simpson diversity",-1.9,103.3,10,"Island",1,"D",25,"Seeds",1.2
12,"Shannon diversity",-1.9,103.3,20,"Island",1,"C",100,"Seeds",1.4
12,"Simpson diversity",-1.9,103.3,20,"Island",1,"C",100,"Seeds",1.1
12,"Species richness",-1.9,103.3,20,"Island",1,"C",100,"Seeds",24
13,"Simpson diversity",-1.9,103.3,10,"Island",1,"E",25,"Seeds",1.3
13,"Shannon diversity",-1.9,103.3,10,"Island",1,"E",25,"Seeds",1.8
13,"Species richness",-1.9,103.3,10,"Island",1,"E",25,"Seeds",17
14,"Species richness",-1.9,103.2,10,"Island",1,"C",25,"Seeds",17
14,"Simpson diversity",-1.9,103.2,10,"Island",1,"C",25,"Seeds",1.1
14,"Shannon diversity",-1.9,103.2,10,"Island",1,"C",25,"Seeds",1.4
15,"Species richness",-1.9,103.3,20,"Island",1,"B",100,"Seeds",20
15,"Shannon diversity",-1.9,103.3,20,"Island",1,"B",100,"Seeds",1.2
15,"Simpson diversity",-1.9,103.3,20,"Island",1,"B",100,"Seeds",1.1
16,"Shannon diversity",-1.9,103.3,5,"Island",3,"ACD",6,"Seeds",1.1
16,"Species richness",-1.9,103.3,5,"Island",3,"ACD",6,"Seeds",17
16,"Simpson diversity",-1.9,103.3,5,"Island",3,"ACD",6,"Seeds",1
17,"Simpson diversity",-1.9,103.3,20,"Island",1,"F",100,"Seeds",1.1
17,"Shannon diversity",-1.9,103.3,20,"Island",1,"F",100,"Seeds",1.3
17,"Species richness",-1.9,103.3,20,"Island",1,"F",100,"Seeds",26
18,"Simpson diversity",-1.9,103.3,5,"Island",2,"DE",6,"Seeds",1.1
18,"Species richness",-1.9,103.3,5,"Island",2,"DE",6,"Seeds",16
18,"Shannon diversity",-1.9,103.3,5,"Island",2,"DE",6,"Seeds",1.2
19,"Simpson diversity",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Seeds",1.1
19,"Species richness",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Seeds",15
19,"Shannon diversity",-1.9,103.3,20,"Island",6,"ABCDEF",96,"Seeds",1.2
20,"Simpson diversity",-1.9,103.3,10,"Island",1,"B",25,"Seeds",1.5
20,"Shannon diversity",-1.9,103.3,10,"Island",1,"B",25,"Seeds",2.3
20,"Species richness",-1.9,103.3,10,"Island",1,"B",25,"Seeds",21
21,"Shannon diversity",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Seeds",2.5
21,"Species richness",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Seeds",14
21,"Simpson diversity",-1.9,103.2,10,"Island",6,"ABCDEF",24,"Seeds",1.7
22,"Species richness",-1.9,103.2,5,"Island",2,"BF",6,"Seeds",11
22,"Simpson diversity",-1.9,103.2,5,"Island",2,"BF",6,"Seeds",1.2
22,"Shannon diversity",-1.9,103.2,5,"Island",2,"BF",6,"Seeds",1.6
23,"Species richness",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Seeds",18
23,"Simpson diversity",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Seeds",1.2
23,"Shannon diversity",-1.9,103.3,40,"Island",6,"ABCDEF",396,"Seeds",1.6
24,"Simpson diversity",-1.9,103.3,40,"Island",2,"CE",400,"Seeds",1.1
24,"Shannon diversity",-1.9,103.3,40,"Island",2,"CE",400,"Seeds",1.2
24,"Species richness",-1.9,103.3,40,"Island",2,"CE",400,"Seeds",12
25,"Shannon diversity",-1.9,103.3,5,"Island",1,"A",6,"Seeds",1.1
25,"Species richness",-1.9,103.3,5,"Island",1,"A",6,"Seeds",10
25,"Simpson diversity",-1.9,103.3,5,"Island",1,"A",6,"Seeds",1
26,"Simpson diversity",-1.9,103.3,40,"Island",2,"DF",400,"Seeds",1
26,"Shannon diversity",-1.9,103.3,40,"Island",2,"DF",400,"Seeds",1.1
26,"Species richness",-1.9,103.3,40,"Island",2,"DF",400,"Seeds",12
27,"Shannon diversity",-1.9,103.2,10,"Island",2,"AE",24,"Seeds",2.1
27,"Species richness",-1.9,103.2,10,"Island",2,"AE",24,"Seeds",14
27,"Simpson diversity",-1.9,103.2,10,"Island",2,"AE",24,"Seeds",1.6
28,"Species richness",-2,103.2,5,"Island",1,"B",6,"Seeds",12
28,"Simpson diversity",-2,103.2,5,"Island",1,"B",6,"Seeds",1.2
28,"Shannon diversity",-2,103.2,5,"Island",1,"B",6,"Seeds",1.5
29,"Shannon diversity",-1.9,103.2,40,"Island",3,"BCD",399,"Seeds",2.4
29,"Species richness",-1.9,103.2,40,"Island",3,"BCD",399,"Seeds",9
29,"Simpson diversity",-1.9,103.2,40,"Island",3,"BCD",399,"Seeds",2.1
30,"Species richness",-1.9,103.3,20,"Island",1,"E",100,"Seeds",11
30,"Simpson diversity",-1.9,103.3,20,"Island",1,"E",100,"Seeds",1.9
30,"Shannon diversity",-1.9,103.3,20,"Island",1,"E",100,"Seeds",3
31,"Simpson diversity",-1.9,103.3,5,"Island",1,"C",6,"Seeds",2.3
31,"Shannon diversity",-1.9,103.3,5,"Island",1,"C",6,"Seeds",2.8
31,"Species richness",-1.9,103.3,5,"Island",1,"C",6,"Seeds",17
32,"Species richness",-1.9,103.3,10,"Island",2,"CF",24,"Seeds",29
32,"Simpson diversity",-1.9,103.3,10,"Island",2,"CF",24,"Seeds",1.5
32,"Shannon diversity",-1.9,103.3,10,"Island",2,"CF",24,"Seeds",2.4
33,"Simpson diversity",-2,103.3,20,"Island",3,"BDE",99,"Seeds",1.1
33,"Shannon diversity",-2,103.3,20,"Island",3,"BDE",99,"Seeds",1.3
33,"Species richness",-2,103.3,20,"Island",3,"BDE",99,"Seeds",12
34,"Shannon diversity",-2,103.2,10,"Island",2,"BD",24,"Seeds",3.4
34,"Species richness",-2,103.2,10,"Island",2,"BD",24,"Seeds",22
34,"Simpson diversity",-2,103.2,10,"Island",2,"BD",24,"Seeds",2.4
35,"Shannon diversity",-2,103.2,40,"Island",0,"Z",0,"Seeds",1.5
35,"Species richness",-2,103.2,40,"Island",0,"Z",0,"Seeds",13
35,"Simpson diversity",-2,103.2,40,"Island",0,"Z",0,"Seeds",1.2
36,"Species richness",-2,103.2,20,"Island",2,"AF",100,"Seeds",24
36,"Simpson diversity",-2,103.2,20,"Island",2,"AF",100,"Seeds",1.1
36,"Shannon diversity",-2,103.2,20,"Island",2,"AF",100,"Seeds",1.3
37,"Simpson diversity",-2,103.2,10,"Island",0,"Z",0,"Seeds",1.1
37,"Shannon diversity",-2,103.2,10,"Island",0,"Z",0,"Seeds",1.2
37,"Species richness",-2,103.2,10,"Island",0,"Z",0,"Seeds",14
38,"Shannon diversity",-2,103.3,20,"Island",1,"D",100,"Seeds",4.6
38,"Simpson diversity",-2,103.3,20,"Island",1,"D",100,"Seeds",2.8
38,"Species richness",-2,103.3,20,"Island",1,"D",100,"Seeds",29
39,"Shannon diversity",-2,103.3,5,"Island",2,"AC",6,"Seeds",1.3
39,"Simpson diversity",-2,103.3,5,"Island",2,"AC",6,"Seeds",1.1
39,"Species richness",-2,103.3,5,"Island",2,"AC",6,"Seeds",15
40,"Simpson diversity",-2,103.3,5,"Island",0,"Z",0,"Seeds",1
40,"Shannon diversity",-2,103.3,5,"Island",0,"Z",0,"Seeds",1.1
40,"Species richness",-2,103.3,5,"Island",0,"Z",0,"Seeds",15
41,"Species richness",-2,103.2,10,"Island",1,"A",25,"Seeds",20
41,"Simpson diversity",-2,103.2,10,"Island",1,"A",25,"Seeds",3.8
41,"Shannon diversity",-2,103.2,10,"Island",1,"A",25,"Seeds",4.9
42,"Species richness",-2,103.2,5,"Island",1,"D",6,"Seeds",21
42,"Shannon diversity",-2,103.2,5,"Island",1,"D",6,"Seeds",1.4
42,"Simpson diversity",-2,103.2,5,"Island",1,"D",6,"Seeds",1.1
43,"Shannon diversity",-1.9,103.3,40,"Island",1,"C",400,"Seeds",1.9
43,"Species richness",-1.9,103.3,40,"Island",1,"C",400,"Seeds",19
43,"Simpson diversity",-1.9,103.3,40,"Island",1,"C",400,"Seeds",1.4
44,"Simpson diversity",-2,103.2,5,"Island",3,"BEF",6,"Seeds",1
44,"Shannon diversity",-2,103.2,5,"Island",3,"BEF",6,"Seeds",1.2
44,"Species richness",-2,103.2,5,"Island",3,"BEF",6,"Seeds",18
45,"Simpson diversity",-2,103.2,40,"Island",1,"E",400,"Seeds",1.4
45,"Species richness",-2,103.2,40,"Island",1,"E",400,"Seeds",18
45,"Shannon diversity",-2,103.2,40,"Island",1,"E",400,"Seeds",1.9
46,"Species richness",-2,103.2,40,"Island",2,"AB",400,"Seeds",15
46,"Simpson diversity",-2,103.2,40,"Island",2,"AB",400,"Seeds",2.5
46,"Shannon diversity",-2,103.2,40,"Island",2,"AB",400,"Seeds",3.4
47,"Shannon diversity",-2,103.2,20,"Island",2,"BE",100,"Seeds",2.9
47,"Simpson diversity",-2,103.2,20,"Island",2,"BE",100,"Seeds",2
47,"Species richness",-2,103.2,20,"Island",2,"BE",100,"Seeds",13
48,"Shannon diversity",-2,103.2,10,"Island",3,"CEF",24,"Seeds",1.6
48,"Simpson diversity",-2,103.2,10,"Island",3,"CEF",24,"Seeds",1.2
48,"Species richness",-2,103.2,10,"Island",3,"CEF",24,"Seeds",16
49,"Simpson diversity",-2,103.2,40,"Island",1,"F",400,"Seeds",3.3
49,"Species richness",-2,103.2,40,"Island",1,"F",400,"Seeds",21
49,"Shannon diversity",-2,103.2,40,"Island",1,"F",400,"Seeds",4.7
50,"Simpson diversity",-2,103.2,5,"Island",6,"ABCDEF",6,"Seeds",3.1
50,"Species richness",-2,103.2,5,"Island",6,"ABCDEF",6,"Seeds",26
50,"Shannon diversity",-2,103.2,5,"Island",6,"ABCDEF",6,"Seeds",4.2
51,"Shannon diversity",-2,103.2,20,"Island",1,"A",100,"Seeds",1.4
51,"Species richness",-2,103.2,20,"Island",1,"A",100,"Seeds",12
51,"Simpson diversity",-2,103.2,20,"Island",1,"A",100,"Seeds",1.1
52,"Shannon diversity",-2,103.2,40,"Island",1,"D",400,"Seeds",2.4
52,"Simpson diversity",-2,103.2,40,"Island",1,"D",400,"Seeds",1.6
52,"Species richness",-2,103.2,40,"Island",1,"D",400,"Seeds",22
53,"Simpson diversity",-1.9,103.3,10,"Control",,,0,"Seeds",4.1
53,"Shannon diversity",-1.9,103.3,10,"Control",,,0,"Seeds",6.9
53,"Species richness",-1.9,103.3,10,"Control",,,0,"Seeds",16
54,"Species richness",-2,103.3,10,"Control",,,0,"Seeds",13
54,"Simpson diversity",-2,103.3,10,"Control",,,0,"Seeds",1.8
54,"Shannon diversity",-2,103.3,10,"Control",,,0,"Seeds",2.9
55,"Species richness",-2,103.3,10,"Control",,,0,"Seeds",13
55,"Shannon diversity",-2,103.3,10,"Control",,,0,"Seeds",2.1
55,"Simpson diversity",-2,103.3,10,"Control",,,0,"Seeds",1.4
56,"Shannon diversity",-2,103.2,10,"Control",,,0,"Seeds",3.8
56,"Species richness",-2,103.2,10,"Control",,,0,"Seeds",13
56,"Simpson diversity",-2,103.2,10,"Control",,,0,"Seeds",2.9
1,"Species richness",-1.9,103.3,40,"Island",1,"A",400,"Trees",5.2
1,"Simpson diversity",-1.9,103.3,40,"Island",1,"A",400,"Trees",2.2
1,"Shannon diversity",-1.9,103.3,40,"Island",1,"A",400,"Trees",3
2,"Species richness",-1.9,103.3,20,"Island",3,"ACF",99,"Trees",8.1
2,"Shannon diversity",-1.9,103.3,20,"Island",3,"ACF",99,"Trees",6.4
2,"Simpson diversity",-1.9,103.3,20,"Island",3,"ACF",99,"Trees",5.4
3,"Shannon diversity",-1.9,103.3,20,"Island",2,"CD",100,"Trees",4
3,"Species richness",-1.9,103.3,20,"Island",2,"CD",100,"Trees",5.8
3,"Simpson diversity",-1.9,103.3,20,"Island",2,"CD",100,"Trees",3.2
4,"Simpson diversity",-1.9,103.3,10,"Island",1,"F",25,"Trees",1.8
4,"Shannon diversity",-1.9,103.3,10,"Island",1,"F",25,"Trees",2.2
