"PlotID","Hill","Lat","Long","Size","Treatment","DivLev","Composition","Nb_planted_trees","Taxa","Diversity"
50,"Simpson diversity",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Herbs",0.327
50,"Species richness",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Herbs",0.455
50,"Shannon diversity",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Herbs",0.392
51,"Shannon diversity",-1.954,103.249,20,"Island",1,"A",100,"Herbs",0.459
51,"Species richness",-1.954,103.249,20,"Island",1,"A",100,"Herbs",0.5
51,"Simpson diversity",-1.954,103.249,20,"Island",1,"A",100,"Herbs",0.38
52,"Shannon diversity",-1.955,103.243,40,"Island",1,"D",400,"Herbs",0.3
52,"Simpson diversity",-1.955,103.243,40,"Island",1,"D",400,"Herbs",0.285
52,"Species richness",-1.955,103.243,40,"Island",1,"D",400,"Herbs",0.364
53,"Simpson diversity",-1.943,103.255,10,"Control",,,0,"Herbs",0.652
53,"Shannon diversity",-1.943,103.255,10,"Control",,,0,"Herbs",0.649
53,"Species richness",-1.943,103.255,10,"Control",,,0,"Herbs",0.545
54,"Species richness",-1.951,103.256,10,"Control",,,0,"Herbs",0.682
54,"Simpson diversity",-1.951,103.256,10,"Control",,,0,"Herbs",0.284
54,"Shannon diversity",-1.951,103.256,10,"Control",,,0,"Herbs",0.436
55,"Species richness",-1.951,103.253,10,"Control",,,0,"Herbs",0.773
55,"Shannon diversity",-1.951,103.253,10,"Control",,,0,"Herbs",0.766
55,"Simpson diversity",-1.951,103.253,10,"Control",,,0,"Herbs",0.612
56,"Shannon diversity",-1.955,103.246,10,"Control",,,0,"Herbs",0.582
56,"Species richness",-1.955,103.246,10,"Control",,,0,"Herbs",0.682
56,"Simpson diversity",-1.955,103.246,10,"Control",,,0,"Herbs",0.502
1,"Species richness",-1.942,103.252,40,"Island",1,"A",400,"Pollen",0.471
1,"Simpson diversity",-1.942,103.252,40,"Island",1,"A",400,"Pollen",0.382
1,"Shannon diversity",-1.942,103.252,40,"Island",1,"A",400,"Pollen",0.369
2,"Species richness",-1.942,103.253,20,"Island",3,"ACF",99,"Pollen",0.412
2,"Shannon diversity",-1.942,103.253,20,"Island",3,"ACF",99,"Pollen",0.183
2,"Simpson diversity",-1.942,103.253,20,"Island",3,"ACF",99,"Pollen",0.203
3,"Shannon diversity",-1.943,103.252,20,"Island",2,"CD",100,"Pollen",0.302
3,"Species richness",-1.943,103.252,20,"Island",2,"CD",100,"Pollen",0.471
3,"Simpson diversity",-1.943,103.252,20,"Island",2,"CD",100,"Pollen",0.342
4,"Simpson diversity",-1.943,103.253,10,"Island",1,"F",25,"Pollen",0.507
4,"Shannon diversity",-1.943,103.253,10,"Island",1,"F",25,"Pollen",0.403
4,"Species richness",-1.943,103.253,10,"Island",1,"F",25,"Pollen",0.353
5,"Simpson diversity",-1.945,103.252,40,"Island",1,"B",400,"Pollen",0.156
5,"Species richness",-1.945,103.252,40,"Island",1,"B",400,"Pollen",0.118
5,"Shannon diversity",-1.945,103.252,40,"Island",1,"B",400,"Pollen",0.106
6,"Species richness",-1.945,103.253,5,"Island",1,"E",6,"Pollen",0.529
6,"Simpson diversity",-1.945,103.253,5,"Island",1,"E",6,"Pollen",0.229
6,"Shannon diversity",-1.945,103.253,5,"Island",1,"E",6,"Pollen",0.231
7,"Shannon diversity",-1.945,103.255,40,"Island",3,"AEF",399,"Pollen",0.4
7,"Simpson diversity",-1.945,103.255,40,"Island",3,"AEF",399,"Pollen",0.422
7,"Species richness",-1.945,103.255,40,"Island",3,"AEF",399,"Pollen",0.471
8,"Shannon diversity",-1.946,103.249,5,"Island",1,"F",6,"Pollen",0.111
8,"Simpson diversity",-1.946,103.249,5,"Island",1,"F",6,"Pollen",0.158
8,"Species richness",-1.946,103.249,5,"Island",1,"F",6,"Pollen",0.176
9,"Simpson diversity",-1.946,103.251,10,"Island",3,"ABD",24,"Pollen",0.171
9,"Species richness",-1.946,103.251,10,"Island",3,"ABD",24,"Pollen",0.412
9,"Shannon diversity",-1.946,103.251,10,"Island",3,"ABD",24,"Pollen",0.138
10,"Simpson diversity",-1.946,103.252,20,"Island",0,"Z",0,"Pollen",0.405
10,"Species richness",-1.946,103.252,20,"Island",0,"Z",0,"Pollen",0.706
10,"Shannon diversity",-1.946,103.252,20,"Island",0,"Z",0,"Pollen",0.405
11,"Shannon diversity",-1.946,103.253,10,"Island",1,"D",25,"Pollen",0.406
11,"Species richness",-1.946,103.253,10,"Island",1,"D",25,"Pollen",0.765
11,"Simpson diversity",-1.946,103.253,10,"Island",1,"D",25,"Pollen",0.331
12,"Shannon diversity",-1.946,103.254,20,"Island",1,"C",100,"Pollen",0.301
12,"Simpson diversity",-1.946,103.254,20,"Island",1,"C",100,"Pollen",0.339
12,"Species richness",-1.946,103.254,20,"Island",1,"C",100,"Pollen",0.471
13,"Simpson diversity",-1.946,103.256,10,"Island",1,"E",25,"Pollen",0.469
13,"Shannon diversity",-1.946,103.256,10,"Island",1,"E",25,"Pollen",0.5
13,"Species richness",-1.946,103.256,10,"Island",1,"E",25,"Pollen",0.706
14,"Species richness",-1.947,103.249,10,"Island",1,"C",25,"Pollen",0.294
14,"Simpson diversity",-1.947,103.249,10,"Island",1,"C",25,"Pollen",0.178
14,"Shannon diversity",-1.947,103.249,10,"Island",1,"C",25,"Pollen",0.144
15,"Species richness",-1.947,103.25,20,"Island",1,"B",100,"Pollen",0.235
15,"Shannon diversity",-1.947,103.25,20,"Island",1,"B",100,"Pollen",0.121
15,"Simpson diversity",-1.947,103.25,20,"Island",1,"B",100,"Pollen",0.164
16,"Shannon diversity",-1.947,103.252,5,"Island",3,"ACD",6,"Pollen",0.17
16,"Species richness",-1.947,103.252,5,"Island",3,"ACD",6,"Pollen",0.412
16,"Simpson diversity",-1.947,103.252,5,"Island",3,"ACD",6,"Pollen",0.193
17,"Simpson diversity",-1.947,103.253,20,"Island",1,"F",100,"Pollen",1
17,"Shannon diversity",-1.947,103.253,20,"Island",1,"F",100,"Pollen",1
17,"Species richness",-1.947,103.253,20,"Island",1,"F",100,"Pollen",1
18,"Simpson diversity",-1.947,103.254,5,"Island",2,"DE",6,"Pollen",0.568
18,"Species richness",-1.947,103.254,5,"Island",2,"DE",6,"Pollen",0.706
18,"Shannon diversity",-1.947,103.254,5,"Island",2,"DE",6,"Pollen",0.519
19,"Simpson diversity",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Pollen",0.514
19,"Species richness",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Pollen",0.765
19,"Shannon diversity",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Pollen",0.575
20,"Simpson diversity",-1.947,103.257,10,"Island",1,"B",25,"Pollen",0.458
20,"Shannon diversity",-1.947,103.257,10,"Island",1,"B",25,"Pollen",0.585
20,"Species richness",-1.947,103.257,10,"Island",1,"B",25,"Pollen",0.882
21,"Shannon diversity",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Pollen",0.122
21,"Species richness",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Pollen",0.235
21,"Simpson diversity",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Pollen",0.164
22,"Species richness",-1.949,103.249,5,"Island",2,"BF",6,"Pollen",0.294
22,"Simpson diversity",-1.949,103.249,5,"Island",2,"BF",6,"Pollen",0.167
22,"Shannon diversity",-1.949,103.249,5,"Island",2,"BF",6,"Pollen",0.128
23,"Species richness",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Pollen",0.294
23,"Simpson diversity",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Pollen",0.171
23,"Shannon diversity",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Pollen",0.133
24,"Simpson diversity",-1.948,103.254,40,"Island",2,"CE",400,"Pollen",0.582
24,"Shannon diversity",-1.948,103.254,40,"Island",2,"CE",400,"Pollen",0.718
24,"Species richness",-1.948,103.254,40,"Island",2,"CE",400,"Pollen",0.941
25,"Shannon diversity",-1.949,103.256,5,"Island",1,"A",6,"Pollen",0.152
25,"Species richness",-1.949,103.256,5,"Island",1,"A",6,"Pollen",0.529
25,"Simpson diversity",-1.949,103.256,5,"Island",1,"A",6,"Pollen",0.177
26,"Simpson diversity",-1.948,103.257,40,"Island",2,"DF",400,"Pollen",0.47
26,"Shannon diversity",-1.948,103.257,40,"Island",2,"DF",400,"Pollen",0.49
26,"Species richness",-1.948,103.257,40,"Island",2,"DF",400,"Pollen",0.647
27,"Shannon diversity",-1.95,103.246,10,"Island",2,"AE",24,"Pollen",0.138
27,"Species richness",-1.95,103.246,10,"Island",2,"AE",24,"Pollen",0.353
27,"Simpson diversity",-1.95,103.246,10,"Island",2,"AE",24,"Pollen",0.173
28,"Species richness",-1.95,103.248,5,"Island",1,"B",6,"Pollen",0.412
28,"Simpson diversity",-1.95,103.248,5,"Island",1,"B",6,"Pollen",0.203
28,"Shannon diversity",-1.95,103.248,5,"Island",1,"B",6,"Pollen",0.181
29,"Shannon diversity",-1.95,103.249,40,"Island",3,"BCD",399,"Pollen",0.129
29,"Species richness",-1.95,103.249,40,"Island",3,"BCD",399,"Pollen",0.353
29,"Simpson diversity",-1.95,103.249,40,"Island",3,"BCD",399,"Pollen",0.167
30,"Species richness",-1.95,103.253,20,"Island",1,"E",100,"Pollen",0.588
30,"Simpson diversity",-1.95,103.253,20,"Island",1,"E",100,"Pollen",0.344
30,"Shannon diversity",-1.95,103.253,20,"Island",1,"E",100,"Pollen",0.372
31,"Simpson diversity",-1.95,103.254,5,"Island",1,"C",6,"Pollen",0.247
31,"Shannon diversity",-1.95,103.254,5,"Island",1,"C",6,"Pollen",0.246
31,"Species richness",-1.95,103.254,5,"Island",1,"C",6,"Pollen",0.529
32,"Species richness",-1.95,103.256,10,"Island",2,"CF",24,"Pollen",0.353
32,"Simpson diversity",-1.95,103.256,10,"Island",2,"CF",24,"Pollen",0.248
32,"Shannon diversity",-1.95,103.256,10,"Island",2,"CF",24,"Pollen",0.217
33,"Simpson diversity",-1.95,103.257,20,"Island",3,"BDE",99,"Pollen",0.247
33,"Shannon diversity",-1.95,103.257,20,"Island",3,"BDE",99,"Pollen",0.246
33,"Species richness",-1.95,103.257,20,"Island",3,"BDE",99,"Pollen",0.471
34,"Shannon diversity",-1.951,103.245,10,"Island",2,"BD",24,"Pollen",0.181
34,"Species richness",-1.951,103.245,10,"Island",2,"BD",24,"Pollen",0.412
34,"Simpson diversity",-1.951,103.245,10,"Island",2,"BD",24,"Pollen",0.203
35,"Shannon diversity",-1.952,103.247,40,"Island",0,"Z",0,"Pollen",0.1
35,"Species richness",-1.952,103.247,40,"Island",0,"Z",0,"Pollen",0.059
35,"Simpson diversity",-1.952,103.247,40,"Island",0,"Z",0,"Pollen",0.153
36,"Species richness",-1.951,103.248,20,"Island",2,"AF",100,"Pollen",0.176
36,"Simpson diversity",-1.951,103.248,20,"Island",2,"AF",100,"Pollen",0.161
36,"Shannon diversity",-1.951,103.248,20,"Island",2,"AF",100,"Pollen",0.115
37,"Simpson diversity",-1.951,103.249,10,"Island",0,"Z",0,"Pollen",0.185
37,"Shannon diversity",-1.951,103.249,10,"Island",0,"Z",0,"Pollen",0.167
37,"Species richness",-1.951,103.249,10,"Island",0,"Z",0,"Pollen",0.588
38,"Shannon diversity",-1.952,103.25,20,"Island",1,"D",100,"Pollen",0.148
38,"Simpson diversity",-1.952,103.25,20,"Island",1,"D",100,"Pollen",0.18
38,"Species richness",-1.952,103.25,20,"Island",1,"D",100,"Pollen",0.294
39,"Shannon diversity",-1.951,103.252,5,"Island",2,"AC",6,"Pollen",0.164
39,"Simpson diversity",-1.951,103.252,5,"Island",2,"AC",6,"Pollen",0.187
39,"Species richness",-1.951,103.252,5,"Island",2,"AC",6,"Pollen",0.471
40,"Simpson diversity",-1.951,103.257,5,"Island",0,"Z",0,"Pollen",0.156
40,"Shannon diversity",-1.951,103.257,5,"Island",0,"Z",0,"Pollen",0.106
40,"Species richness",-1.951,103.257,5,"Island",0,"Z",0,"Pollen",0.118
41,"Species richness",-1.953,103.244,10,"Island",1,"A",25,"Pollen",0.412
41,"Simpson diversity",-1.953,103.244,10,"Island",1,"A",25,"Pollen",0.203
41,"Shannon diversity",-1.953,103.244,10,"Island",1,"A",25,"Pollen",0.181
42,"Species richness",-1.953,103.245,5,"Island",1,"D",6,"Pollen",0.706
42,"Shannon diversity",-1.953,103.245,5,"Island",1,"D",6,"Pollen",0.214
42,"Simpson diversity",-1.953,103.245,5,"Island",1,"D",6,"Pollen",0.21
43,"Shannon diversity",-1.95,103.259,40,"Island",1,"C",400,"Pollen",0.556
43,"Species richness",-1.95,103.259,40,"Island",1,"C",400,"Pollen",0.882
43,"Simpson diversity",-1.95,103.259,40,"Island",1,"C",400,"Pollen",0.498
44,"Simpson diversity",-1.953,103.248,5,"Island",3,"BEF",6,"Pollen",0.205
44,"Shannon diversity",-1.953,103.248,5,"Island",3,"BEF",6,"Pollen",0.188
44,"Species richness",-1.953,103.248,5,"Island",3,"BEF",6,"Pollen",0.412
45,"Simpson diversity",-1.953,103.249,40,"Island",1,"E",400,"Pollen",0.185
45,"Species richness",-1.953,103.249,40,"Island",1,"E",400,"Pollen",0.412
45,"Shannon diversity",-1.953,103.249,40,"Island",1,"E",400,"Pollen",0.159
46,"Species richness",-1.954,103.242,40,"Island",2,"AB",400,"Pollen",0.412
46,"Simpson diversity",-1.954,103.242,40,"Island",2,"AB",400,"Pollen",0.201
46,"Shannon diversity",-1.954,103.242,40,"Island",2,"AB",400,"Pollen",0.179
47,"Shannon diversity",-1.954,103.244,20,"Island",2,"BE",100,"Pollen",0.181
47,"Simpson diversity",-1.954,103.244,20,"Island",2,"BE",100,"Pollen",0.203
47,"Species richness",-1.954,103.244,20,"Island",2,"BE",100,"Pollen",0.412
48,"Shannon diversity",-1.954,103.245,10,"Island",3,"CEF",24,"Pollen",0.163
48,"Simpson diversity",-1.954,103.245,10,"Island",3,"CEF",24,"Pollen",0.195
48,"Species richness",-1.954,103.245,10,"Island",3,"CEF",24,"Pollen",0.294
49,"Simpson diversity",-1.954,103.247,40,"Island",1,"F",400,"Pollen",0.202
49,"Species richness",-1.954,103.247,40,"Island",1,"F",400,"Pollen",0.353
49,"Shannon diversity",-1.954,103.247,40,"Island",1,"F",400,"Pollen",0.177
50,"Simpson diversity",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Pollen",0.178
50,"Species richness",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Pollen",0.294
50,"Shannon diversity",-1.954,103.248,5,"Island",6,"ABCDEF",6,"Pollen",0.144
51,"Shannon diversity",-1.954,103.249,20,"Island",1,"A",100,"Pollen",0.462
51,"Species richness",-1.954,103.249,20,"Island",1,"A",100,"Pollen",0.765
51,"Simpson diversity",-1.954,103.249,20,"Island",1,"A",100,"Pollen",0.408
52,"Shannon diversity",-1.955,103.243,40,"Island",1,"D",400,"Pollen",0.162
52,"Simpson diversity",-1.955,103.243,40,"Island",1,"D",400,"Pollen",0.196
52,"Species richness",-1.955,103.243,40,"Island",1,"D",400,"Pollen",0.235
53,"Simpson diversity",-1.943,103.255,10,"Control",,,0,"Pollen",0.288
53,"Shannon diversity",-1.943,103.255,10,"Control",,,0,"Pollen",0.325
53,"Species richness",-1.943,103.255,10,"Control",,,0,"Pollen",0.647
54,"Species richness",-1.951,103.256,10,"Control",,,0,"Pollen",0.588
54,"Simpson diversity",-1.951,103.256,10,"Control",,,0,"Pollen",0.196
54,"Shannon diversity",-1.951,103.256,10,"Control",,,0,"Pollen",0.185
55,"Species richness",-1.951,103.253,10,"Control",,,0,"Pollen",0.412
55,"Shannon diversity",-1.951,103.253,10,"Control",,,0,"Pollen",0.157
55,"Simpson diversity",-1.951,103.253,10,"Control",,,0,"Pollen",0.183
56,"Shannon diversity",-1.955,103.246,10,"Control",,,0,"Pollen",0.153
56,"Species richness",-1.955,103.246,10,"Control",,,0,"Pollen",0.353
56,"Simpson diversity",-1.955,103.246,10,"Control",,,0,"Pollen",0.183
1,"Species richness",-1.942,103.252,40,"Island",1,"A",400,"Seeds",0.517
1,"Simpson diversity",-1.942,103.252,40,"Island",1,"A",400,"Seeds",0.455
1,"Shannon diversity",-1.942,103.252,40,"Island",1,"A",400,"Seeds",0.365
2,"Species richness",-1.942,103.253,20,"Island",3,"ACF",99,"Seeds",0.414
2,"Shannon diversity",-1.942,103.253,20,"Island",3,"ACF",99,"Seeds",0.19
2,"Simpson diversity",-1.942,103.253,20,"Island",3,"ACF",99,"Seeds",0.273
3,"Shannon diversity",-1.943,103.252,20,"Island",2,"CD",100,"Seeds",0.348
3,"Species richness",-1.943,103.252,20,"Island",2,"CD",100,"Seeds",0.586
3,"Simpson diversity",-1.943,103.252,20,"Island",2,"CD",100,"Seeds",0.393
4,"Simpson diversity",-1.943,103.253,10,"Island",1,"F",25,"Seeds",0.464
4,"Shannon diversity",-1.943,103.253,10,"Island",1,"F",25,"Seeds",0.354
4,"Species richness",-1.943,103.253,10,"Island",1,"F",25,"Seeds",0.586
5,"Simpson diversity",-1.945,103.252,40,"Island",1,"B",400,"Seeds",0.285
5,"Species richness",-1.945,103.252,40,"Island",1,"B",400,"Seeds",0.862
5,"Shannon diversity",-1.945,103.252,40,"Island",1,"B",400,"Seeds",0.222
6,"Species richness",-1.945,103.253,5,"Island",1,"E",6,"Seeds",0.586
6,"Simpson diversity",-1.945,103.253,5,"Island",1,"E",6,"Seeds",0.293
6,"Shannon diversity",-1.945,103.253,5,"Island",1,"E",6,"Seeds",0.231
7,"Shannon diversity",-1.945,103.255,40,"Island",3,"AEF",399,"Seeds",0.642
7,"Simpson diversity",-1.945,103.255,40,"Island",3,"AEF",399,"Seeds",0.608
7,"Species richness",-1.945,103.255,40,"Island",3,"AEF",399,"Seeds",0.724
8,"Shannon diversity",-1.946,103.249,5,"Island",1,"F",6,"Seeds",0.2
8,"Simpson diversity",-1.946,103.249,5,"Island",1,"F",6,"Seeds",0.273
8,"Species richness",-1.946,103.249,5,"Island",1,"F",6,"Seeds",0.724
9,"Simpson diversity",-1.946,103.251,10,"Island",3,"ABD",24,"Seeds",0.442
9,"Species richness",-1.946,103.251,10,"Island",3,"ABD",24,"Seeds",0.552
9,"Shannon diversity",-1.946,103.251,10,"Island",3,"ABD",24,"Seeds",0.359
10,"Simpson diversity",-1.946,103.252,20,"Island",0,"Z",0,"Seeds",0.269
10,"Species richness",-1.946,103.252,20,"Island",0,"Z",0,"Seeds",0.931
10,"Shannon diversity",-1.946,103.252,20,"Island",0,"Z",0,"Seeds",0.193
11,"Shannon diversity",-1.946,103.253,10,"Island",1,"D",25,"Seeds",0.237
11,"Species richness",-1.946,103.253,10,"Island",1,"D",25,"Seeds",0.655
11,"Simpson diversity",-1.946,103.253,10,"Island",1,"D",25,"Seeds",0.302
12,"Shannon diversity",-1.946,103.254,20,"Island",1,"C",100,"Seeds",0.205
12,"Simpson diversity",-1.946,103.254,20,"Island",1,"C",100,"Seeds",0.277
12,"Species richness",-1.946,103.254,20,"Island",1,"C",100,"Seeds",0.828
13,"Simpson diversity",-1.946,103.256,10,"Island",1,"E",25,"Seeds",0.316
13,"Shannon diversity",-1.946,103.256,10,"Island",1,"E",25,"Seeds",0.258
13,"Species richness",-1.946,103.256,10,"Island",1,"E",25,"Seeds",0.586
14,"Species richness",-1.947,103.249,10,"Island",1,"C",25,"Seeds",0.586
14,"Simpson diversity",-1.947,103.249,10,"Island",1,"C",25,"Seeds",0.278
14,"Shannon diversity",-1.947,103.249,10,"Island",1,"C",25,"Seeds",0.205
15,"Species richness",-1.947,103.25,20,"Island",1,"B",100,"Seeds",0.69
15,"Shannon diversity",-1.947,103.25,20,"Island",1,"B",100,"Seeds",0.18
15,"Simpson diversity",-1.947,103.25,20,"Island",1,"B",100,"Seeds",0.262
16,"Shannon diversity",-1.947,103.252,5,"Island",3,"ACD",6,"Seeds",0.161
16,"Species richness",-1.947,103.252,5,"Island",3,"ACD",6,"Seeds",0.586
16,"Simpson diversity",-1.947,103.252,5,"Island",3,"ACD",6,"Seeds",0.251
17,"Simpson diversity",-1.947,103.253,20,"Island",1,"F",100,"Seeds",0.268
17,"Shannon diversity",-1.947,103.253,20,"Island",1,"F",100,"Seeds",0.192
17,"Species richness",-1.947,103.253,20,"Island",1,"F",100,"Seeds",0.897
18,"Simpson diversity",-1.947,103.254,5,"Island",2,"DE",6,"Seeds",0.261
18,"Species richness",-1.947,103.254,5,"Island",2,"DE",6,"Seeds",0.552
18,"Shannon diversity",-1.947,103.254,5,"Island",2,"DE",6,"Seeds",0.179
19,"Simpson diversity",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Seeds",0.259
19,"Species richness",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Seeds",0.517
19,"Shannon diversity",-1.947,103.256,20,"Island",6,"ABCDEF",96,"Seeds",0.174
20,"Simpson diversity",-1.947,103.257,10,"Island",1,"B",25,"Seeds",0.37
20,"Shannon diversity",-1.947,103.257,10,"Island",1,"B",25,"Seeds",0.334
20,"Species richness",-1.947,103.257,10,"Island",1,"B",25,"Seeds",0.724
21,"Shannon diversity",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Seeds",0.356
21,"Species richness",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Seeds",0.483
21,"Simpson diversity",-1.949,103.248,10,"Island",6,"ABCDEF",24,"Seeds",0.425
22,"Species richness",-1.949,103.249,5,"Island",2,"BF",6,"Seeds",0.379
22,"Simpson diversity",-1.949,103.249,5,"Island",2,"BF",6,"Seeds",0.301
22,"Shannon diversity",-1.949,103.249,5,"Island",2,"BF",6,"Seeds",0.231
23,"Species richness",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Seeds",0.621
23,"Simpson diversity",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Seeds",0.295
23,"Shannon diversity",-1.949,103.251,40,"Island",6,"ABCDEF",396,"Seeds",0.229
24,"Simpson diversity",-1.948,103.254,40,"Island",2,"CE",400,"Seeds",0.262
24,"Shannon diversity",-1.948,103.254,40,"Island",2,"CE",400,"Seeds",0.173
24,"Species richness",-1.948,103.254,40,"Island",2,"CE",400,"Seeds",0.414
25,"Shannon diversity",-1.949,103.256,5,"Island",1,"A",6,"Seeds",0.16
25,"Species richness",-1.949,103.256,5,"Island",1,"A",6,"Seeds",0.345
25,"Simpson diversity",-1.949,103.256,5,"Island",1,"A",6,"Seeds",0.252
26,"Simpson diversity",-1.948,103.257,40,"Island",2,"DF",400,"Seeds",0.252
26,"Shannon diversity",-1.948,103.257,40,"Island",2,"DF",400,"Seeds",0.16
26,"Species richness",-1.948,103.257,40,"Island",2,"DF",400,"Seeds",0.414
27,"Shannon diversity",-1.95,103.246,10,"Island",2,"AE",24,"Seeds",0.299
27,"Species richness",-1.95,103.246,10,"Island",2,"AE",24,"Seeds",0.483
27,"Simpson diversity",-1.95,103.246,10,"Island",2,"AE",24,"Seeds",0.402
28,"Species richness",-1.95,103.248,5,"Island",1,"B",6,"Seeds",0.414
28,"Simpson diversity",-1.95,103.248,5,"Island",1,"B",6,"Seeds",0.286
28,"Shannon diversity",-1.95,103.248,5,"Island",1,"B",6,"Seeds",0.212
29,"Shannon diversity",-1.95,103.249,40,"Island",3,"BCD",399,"Seeds",0.343
29,"Species richness",-1.95,103.249,40,"Island",3,"BCD",399,"Seeds",0.31
29,"Simpson diversity",-1.95,103.249,40,"Island",3,"BCD",399,"Seeds",0.516
30,"Species richness",-1.95,103.253,20,"Island",1,"E",100,"Seeds",0.379
30,"Simpson diversity",-1.95,103.253,20,"Island",1,"E",100,"Seeds",0.468
30,"Shannon diversity",-1.95,103.253,20,"Island",1,"E",100,"Seeds",0.438
31,"Simpson diversity",-1.95,103.254,5,"Island",1,"C",6,"Seeds",0.56
31,"Shannon diversity",-1.95,103.254,5,"Island",1,"C",6,"Seeds",0.399
31,"Species richness",-1.95,103.254,5,"Island",1,"C",6,"Seeds",0.586
32,"Species richness",-1.95,103.256,10,"Island",2,"CF",24,"Seeds",1
32,"Simpson diversity",-1.95,103.256,10,"Island",2,"CF",24,"Seeds",0.361
32,"Shannon diversity",-1.95,103.256,10,"Island",2,"CF",24,"Seeds",0.343
33,"Simpson diversity",-1.95,103.257,20,"Island",3,"BDE",99,"Seeds",0.271
33,"Shannon diversity",-1.95,103.257,20,"Island",3,"BDE",99,"Seeds",0.191
33,"Species richness",-1.95,103.257,20,"Island",3,"BDE",99,"Seeds",0.414
34,"Shannon diversity",-1.951,103.245,10,"Island",2,"BD",24,"Seeds",0.485
34,"Species richness",-1.951,103.245,10,"Island",2,"BD",24,"Seeds",0.759
34,"Simpson diversity",-1.951,103.245,10,"Island",2,"BD",24,"Seeds",0.582
35,"Shannon diversity",-1.952,103.247,40,"Island",0,"Z",0,"Seeds",0.214
35,"Species richness",-1.952,103.247,40,"Island",0,"Z",0,"Seeds",0.448
35,"Simpson diversity",-1.952,103.247,40,"Island",0,"Z",0,"Seeds",0.29
36,"Species richness",-1.951,103.248,20,"Island",2,"AF",100,"Seeds",0.828
36,"Simpson diversity",-1.951,103.248,20,"Island",2,"AF",100,"Seeds",0.267
36,"Shannon diversity",-1.951,103.248,20,"Island",2,"AF",100,"Seeds",0.187
37,"Simpson diversity",-1.951,103.249,10,"Island",0,"Z",0,"Seeds",0.261
37,"Shannon diversity",-1.951,103.249,10,"Island",0,"Z",0,"Seeds",0.178
37,"Species richness",-1.951,103.249,10,"Island",0,"Z",0,"Seeds",0.483
38,"Shannon diversity",-1.952,103.25,20,"Island",1,"D",100,"Seeds",0.668
38,"Simpson diversity",-1.952,103.25,20,"Island",1,"D",100,"Seeds",0.674
38,"Species richness",-1.952,103.25,20,"Island",1,"D",100,"Seeds",1
39,"Shannon diversity",-1.951,103.252,5,"Island",2,"AC",6,"Seeds",0.193
39,"Simpson diversity",-1.951,103.252,5,"Island",2,"AC",6,"Seeds",0.272
39,"Species richness",-1.951,103.252,5,"Island",2,"AC",6,"Seeds",0.517
40,"Simpson diversity",-1.951,103.257,5,"Island",0,"Z",0,"Seeds",0.249
40,"Shannon diversity",-1.951,103.257,5,"Island",0,"Z",0,"Seeds",0.156
40,"Species richness",-1.951,103.257,5,"Island",0,"Z",0,"Seeds",0.517
41,"Species richness",-1.953,103.244,10,"Island",1,"A",25,"Seeds",0.69
41,"Simpson diversity",-1.953,103.244,10,"Island",1,"A",25,"Seeds",0.926
41,"Shannon diversity",-1.953,103.244,10,"Island",1,"A",25,"Seeds",0.706
42,"Species richness",-1.953,103.245,5,"Island",1,"D",6,"Seeds",0.724
42,"Shannon diversity",-1.953,103.245,5,"Island",1,"D",6,"Seeds",0.199
42,"Simpson diversity",-1.953,103.245,5,"Island",1,"D",6,"Seeds",0.274
43,"Shannon diversity",-1.95,103.259,40,"Island",1,"C",400,"Seeds",0.281
43,"Species richness",-1.95,103.259,40,"Island",1,"C",400,"Seeds",0.655
43,"Simpson diversity",-1.95,103.259,40,"Island",1,"C",400,"Seeds",0.343
44,"Simpson diversity",-1.953,103.248,5,"Island",3,"BEF",6,"Seeds",0.255
44,"Shannon diversity",-1.953,103.248,5,"Island",3,"BEF",6,"Seeds",0.167
44,"Species richness",-1.953,103.248,5,"Island",3,"BEF",6,"Seeds",0.621
45,"Simpson diversity",-1.953,103.249,40,"Island",1,"E",400,"Seeds",0.345
45,"Species richness",-1.953,103.249,40,"Island",1,"E",400,"Seeds",0.621
45,"Shannon diversity",-1.953,103.249,40,"Island",1,"E",400,"Seeds",0.268
46,"Species richness",-1.954,103.242,40,"Island",2,"AB",400,"Seeds",0.517
46,"Simpson diversity",-1.954,103.242,40,"Island",2,"AB",400,"Seeds",0.609
