"PlotID","Lat","Long","Size","Treatment","DivLev","Composition","Nb_planted_trees","Function","value"
52,-1.955,103.243,40,"Island",1,"D",400,"Soil decompaction",0.926
53,-1.943,103.255,10,"Control",,,0,"Soil decompaction",0.855
54,-1.951,103.256,10,"Control",,,0,"Soil decompaction",0.719
55,-1.951,103.253,10,"Control",,,0,"Soil decompaction",0.962
56,-1.955,103.246,10,"Control",,,0,"Soil decompaction",0.855
1,-1.942,103.252,40,"Island",1,"A",400,"Soil P",0.033
2,-1.942,103.253,20,"Island",3,"ACF",99,"Soil P",0.68
3,-1.943,103.252,20,"Island",2,"CD",100,"Soil P",0.04
4,-1.943,103.253,10,"Island",1,"F",25,"Soil P",0.391
5,-1.945,103.252,40,"Island",1,"B",400,"Soil P",0.023
6,-1.945,103.253,5,"Island",1,"E",6,"Soil P",0.069
7,-1.945,103.255,40,"Island",3,"AEF",399,"Soil P",0.073
8,-1.946,103.249,5,"Island",1,"F",6,"Soil P",0.039
9,-1.946,103.251,10,"Island",3,"ABD",24,"Soil P",0.262
10,-1.946,103.252,20,"Island",0,"Z",0,"Soil P",0.045
11,-1.946,103.253,10,"Island",1,"D",25,"Soil P",0.058
12,-1.946,103.254,20,"Island",1,"C",100,"Soil P",0.174
13,-1.946,103.256,10,"Island",1,"E",25,"Soil P",0.053
14,-1.947,103.249,10,"Island",1,"C",25,"Soil P",0.062
15,-1.947,103.25,20,"Island",1,"B",100,"Soil P",0.037
16,-1.947,103.252,5,"Island",3,"ACD",6,"Soil P",0.029
17,-1.947,103.253,20,"Island",1,"F",100,"Soil P",0.24
18,-1.947,103.254,5,"Island",2,"DE",6,"Soil P",0.05
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Soil P",0.038
20,-1.947,103.257,10,"Island",1,"B",25,"Soil P",0.068
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Soil P",0.493
22,-1.949,103.249,5,"Island",2,"BF",6,"Soil P",0.076
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Soil P",0.033
24,-1.948,103.254,40,"Island",2,"CE",400,"Soil P",0.383
25,-1.949,103.256,5,"Island",1,"A",6,"Soil P",0.057
26,-1.948,103.257,40,"Island",2,"DF",400,"Soil P",0.069
27,-1.95,103.246,10,"Island",2,"AE",24,"Soil P",0.413
28,-1.95,103.248,5,"Island",1,"B",6,"Soil P",0.199
29,-1.95,103.249,40,"Island",3,"BCD",399,"Soil P",0.045
30,-1.95,103.253,20,"Island",1,"E",100,"Soil P",0.038
31,-1.95,103.254,5,"Island",1,"C",6,"Soil P",0.384
32,-1.95,103.256,10,"Island",2,"CF",24,"Soil P",0.069
33,-1.95,103.257,20,"Island",3,"BDE",99,"Soil P",0.124
34,-1.951,103.245,10,"Island",2,"BD",24,"Soil P",0.053
35,-1.952,103.247,40,"Island",0,"Z",0,"Soil P",0.15
36,-1.951,103.248,20,"Island",2,"AF",100,"Soil P",0.06
37,-1.951,103.249,10,"Island",0,"Z",0,"Soil P",0.324
38,-1.952,103.25,20,"Island",1,"D",100,"Soil P",0.071
39,-1.951,103.252,5,"Island",2,"AC",6,"Soil P",0.171
40,-1.951,103.257,5,"Island",0,"Z",0,"Soil P",0.05
41,-1.953,103.244,10,"Island",1,"A",25,"Soil P",0.063
42,-1.953,103.245,5,"Island",1,"D",6,"Soil P",0.037
43,-1.95,103.259,40,"Island",1,"C",400,"Soil P",0.089
44,-1.953,103.248,5,"Island",3,"BEF",6,"Soil P",0.052
45,-1.953,103.249,40,"Island",1,"E",400,"Soil P",0.068
46,-1.954,103.242,40,"Island",2,"AB",400,"Soil P",0.084
47,-1.954,103.244,20,"Island",2,"BE",100,"Soil P",0.053
48,-1.954,103.245,10,"Island",3,"CEF",24,"Soil P",0.274
49,-1.954,103.247,40,"Island",1,"F",400,"Soil P",0.058
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Soil P",0.064
51,-1.954,103.249,20,"Island",1,"A",100,"Soil P",0.038
52,-1.955,103.243,40,"Island",1,"D",400,"Soil P",0.526
53,-1.943,103.255,10,"Control",,,0,"Soil P",0.272
54,-1.951,103.256,10,"Control",,,0,"Soil P",0.034
55,-1.951,103.253,10,"Control",,,0,"Soil P",0.04
56,-1.955,103.246,10,"Control",,,0,"Soil P",0.03
1,-1.942,103.252,40,"Island",1,"A",400,"Pollination rate",0.323
2,-1.942,103.253,20,"Island",3,"ACF",99,"Pollination rate",0.217
3,-1.943,103.252,20,"Island",2,"CD",100,"Pollination rate",0.84
4,-1.943,103.253,10,"Island",1,"F",25,"Pollination rate",0.849
5,-1.945,103.252,40,"Island",1,"B",400,"Pollination rate",0.17
6,-1.945,103.253,5,"Island",1,"E",6,"Pollination rate",0.613
7,-1.945,103.255,40,"Island",3,"AEF",399,"Pollination rate",1.061
8,-1.946,103.249,5,"Island",1,"F",6,"Pollination rate",0.25
9,-1.946,103.251,10,"Island",3,"ABD",24,"Pollination rate",0.559
10,-1.946,103.252,20,"Island",0,"Z",0,"Pollination rate",0.385
11,-1.946,103.253,10,"Island",1,"D",25,"Pollination rate",0.684
12,-1.946,103.254,20,"Island",1,"C",100,"Pollination rate",0.85
13,-1.946,103.256,10,"Island",1,"E",25,"Pollination rate",0
14,-1.947,103.249,10,"Island",1,"C",25,"Pollination rate",0.884
15,-1.947,103.25,20,"Island",1,"B",100,"Pollination rate",0.592
16,-1.947,103.252,5,"Island",3,"ACD",6,"Pollination rate",0.829
17,-1.947,103.253,20,"Island",1,"F",100,"Pollination rate",0.304
18,-1.947,103.254,5,"Island",2,"DE",6,"Pollination rate",0
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Pollination rate",0.348
20,-1.947,103.257,10,"Island",1,"B",25,"Pollination rate",0.906
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Pollination rate",0.644
22,-1.949,103.249,5,"Island",2,"BF",6,"Pollination rate",0
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Pollination rate",0.284
24,-1.948,103.254,40,"Island",2,"CE",400,"Pollination rate",0.2
25,-1.949,103.256,5,"Island",1,"A",6,"Pollination rate",0.667
26,-1.948,103.257,40,"Island",2,"DF",400,"Pollination rate",0.314
27,-1.95,103.246,10,"Island",2,"AE",24,"Pollination rate",0.044
28,-1.95,103.248,5,"Island",1,"B",6,"Pollination rate",0.347
29,-1.95,103.249,40,"Island",3,"BCD",399,"Pollination rate",0.101
30,-1.95,103.253,20,"Island",1,"E",100,"Pollination rate",0.042
31,-1.95,103.254,5,"Island",1,"C",6,"Pollination rate",0.646
32,-1.95,103.256,10,"Island",2,"CF",24,"Pollination rate",0.587
33,-1.95,103.257,20,"Island",3,"BDE",99,"Pollination rate",0.125
34,-1.951,103.245,10,"Island",2,"BD",24,"Pollination rate",0.799
35,-1.952,103.247,40,"Island",0,"Z",0,"Pollination rate",0.755
36,-1.951,103.248,20,"Island",2,"AF",100,"Pollination rate",1.536
37,-1.951,103.249,10,"Island",0,"Z",0,"Pollination rate",0.937
38,-1.952,103.25,20,"Island",1,"D",100,"Pollination rate",0.442
39,-1.951,103.252,5,"Island",2,"AC",6,"Pollination rate",0.875
40,-1.951,103.257,5,"Island",0,"Z",0,"Pollination rate",0.664
41,-1.953,103.244,10,"Island",1,"A",25,"Pollination rate",0.7
42,-1.953,103.245,5,"Island",1,"D",6,"Pollination rate",0.246
43,-1.95,103.259,40,"Island",1,"C",400,"Pollination rate",0.281
44,-1.953,103.248,5,"Island",3,"BEF",6,"Pollination rate",0.955
45,-1.953,103.249,40,"Island",1,"E",400,"Pollination rate",0.838
46,-1.954,103.242,40,"Island",2,"AB",400,"Pollination rate",0.879
47,-1.954,103.244,20,"Island",2,"BE",100,"Pollination rate",0.619
48,-1.954,103.245,10,"Island",3,"CEF",24,"Pollination rate",0.527
49,-1.954,103.247,40,"Island",1,"F",400,"Pollination rate",1.312
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Pollination rate",1.125
51,-1.954,103.249,20,"Island",1,"A",100,"Pollination rate",1.517
52,-1.955,103.243,40,"Island",1,"D",400,"Pollination rate",0.086
53,-1.943,103.255,10,"Control",,,0,"Pollination rate",0.464
54,-1.951,103.256,10,"Control",,,0,"Pollination rate",0.451
55,-1.951,103.253,10,"Control",,,0,"Pollination rate",0.173
56,-1.955,103.246,10,"Control",,,0,"Pollination rate",1.217
1,-1.942,103.252,40,"Island",1,"A",400,"Pollinators",22
2,-1.942,103.253,20,"Island",3,"ACF",99,"Pollinators",23
3,-1.943,103.252,20,"Island",2,"CD",100,"Pollinators",73
4,-1.943,103.253,10,"Island",1,"F",25,"Pollinators",36
5,-1.945,103.252,40,"Island",1,"B",400,"Pollinators",28
6,-1.945,103.253,5,"Island",1,"E",6,"Pollinators",19
7,-1.945,103.255,40,"Island",3,"AEF",399,"Pollinators",17
8,-1.946,103.249,5,"Island",1,"F",6,"Pollinators",28
9,-1.946,103.251,10,"Island",3,"ABD",24,"Pollinators",35
10,-1.946,103.252,20,"Island",0,"Z",0,"Pollinators",81
11,-1.946,103.253,10,"Island",1,"D",25,"Pollinators",41
12,-1.946,103.254,20,"Island",1,"C",100,"Pollinators",65
13,-1.946,103.256,10,"Island",1,"E",25,"Pollinators",21
14,-1.947,103.249,10,"Island",1,"C",25,"Pollinators",49
15,-1.947,103.25,20,"Island",1,"B",100,"Pollinators",36
16,-1.947,103.252,5,"Island",3,"ACD",6,"Pollinators",9
17,-1.947,103.253,20,"Island",1,"F",100,"Pollinators",66
18,-1.947,103.254,5,"Island",2,"DE",6,"Pollinators",22
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Pollinators",25
20,-1.947,103.257,10,"Island",1,"B",25,"Pollinators",63
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Pollinators",19
22,-1.949,103.249,5,"Island",2,"BF",6,"Pollinators",18
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Pollinators",12
24,-1.948,103.254,40,"Island",2,"CE",400,"Pollinators",21
25,-1.949,103.256,5,"Island",1,"A",6,"Pollinators",19
26,-1.948,103.257,40,"Island",2,"DF",400,"Pollinators",59
27,-1.95,103.246,10,"Island",2,"AE",24,"Pollinators",18
28,-1.95,103.248,5,"Island",1,"B",6,"Pollinators",10
29,-1.95,103.249,40,"Island",3,"BCD",399,"Pollinators",22
30,-1.95,103.253,20,"Island",1,"E",100,"Pollinators",14
31,-1.95,103.254,5,"Island",1,"C",6,"Pollinators",17
32,-1.95,103.256,10,"Island",2,"CF",24,"Pollinators",55
33,-1.95,103.257,20,"Island",3,"BDE",99,"Pollinators",20
34,-1.951,103.245,10,"Island",2,"BD",24,"Pollinators",48
35,-1.952,103.247,40,"Island",0,"Z",0,"Pollinators",13
36,-1.951,103.248,20,"Island",2,"AF",100,"Pollinators",50
37,-1.951,103.249,10,"Island",0,"Z",0,"Pollinators",13
38,-1.952,103.25,20,"Island",1,"D",100,"Pollinators",14
39,-1.951,103.252,5,"Island",2,"AC",6,"Pollinators",19
40,-1.951,103.257,5,"Island",0,"Z",0,"Pollinators",12
41,-1.953,103.244,10,"Island",1,"A",25,"Pollinators",44
42,-1.953,103.245,5,"Island",1,"D",6,"Pollinators",16
43,-1.95,103.259,40,"Island",1,"C",400,"Pollinators",123
44,-1.953,103.248,5,"Island",3,"BEF",6,"Pollinators",7
45,-1.953,103.249,40,"Island",1,"E",400,"Pollinators",11
46,-1.954,103.242,40,"Island",2,"AB",400,"Pollinators",12
47,-1.954,103.244,20,"Island",2,"BE",100,"Pollinators",17
48,-1.954,103.245,10,"Island",3,"CEF",24,"Pollinators",11
49,-1.954,103.247,40,"Island",1,"F",400,"Pollinators",35
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Pollinators",9
51,-1.954,103.249,20,"Island",1,"A",100,"Pollinators",19
52,-1.955,103.243,40,"Island",1,"D",400,"Pollinators",48
53,-1.943,103.255,10,"Control",,,0,"Pollinators",10
54,-1.951,103.256,10,"Control",,,0,"Pollinators",15
55,-1.951,103.253,10,"Control",,,0,"Pollinators",42
56,-1.955,103.246,10,"Control",,,0,"Pollinators",27
1,-1.942,103.252,40,"Island",1,"A",400,"Resistance to invasive plants",45
2,-1.942,103.253,20,"Island",3,"ACF",99,"Resistance to invasive plants",100
3,-1.943,103.252,20,"Island",2,"CD",100,"Resistance to invasive plants",95
4,-1.943,103.253,10,"Island",1,"F",25,"Resistance to invasive plants",55
5,-1.945,103.252,40,"Island",1,"B",400,"Resistance to invasive plants",45
6,-1.945,103.253,5,"Island",1,"E",6,"Resistance to invasive plants",65
7,-1.945,103.255,40,"Island",3,"AEF",399,"Resistance to invasive plants",90
8,-1.946,103.249,5,"Island",1,"F",6,"Resistance to invasive plants",50
9,-1.946,103.251,10,"Island",3,"ABD",24,"Resistance to invasive plants",65
10,-1.946,103.252,20,"Island",0,"Z",0,"Resistance to invasive plants",65
11,-1.946,103.253,10,"Island",1,"D",25,"Resistance to invasive plants",65
12,-1.946,103.254,20,"Island",1,"C",100,"Resistance to invasive plants",88
13,-1.946,103.256,10,"Island",1,"E",25,"Resistance to invasive plants",82
14,-1.947,103.249,10,"Island",1,"C",25,"Resistance to invasive plants",90
15,-1.947,103.25,20,"Island",1,"B",100,"Resistance to invasive plants",50
16,-1.947,103.252,5,"Island",3,"ACD",6,"Resistance to invasive plants",50
17,-1.947,103.253,20,"Island",1,"F",100,"Resistance to invasive plants",70
18,-1.947,103.254,5,"Island",2,"DE",6,"Resistance to invasive plants",50
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Resistance to invasive plants",72
20,-1.947,103.257,10,"Island",1,"B",25,"Resistance to invasive plants",55
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Resistance to invasive plants",94
22,-1.949,103.249,5,"Island",2,"BF",6,"Resistance to invasive plants",60
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Resistance to invasive plants",85
24,-1.948,103.254,40,"Island",2,"CE",400,"Resistance to invasive plants",75
25,-1.949,103.256,5,"Island",1,"A",6,"Resistance to invasive plants",55
26,-1.948,103.257,40,"Island",2,"DF",400,"Resistance to invasive plants",35
27,-1.95,103.246,10,"Island",2,"AE",24,"Resistance to invasive plants",94
28,-1.95,103.248,5,"Island",1,"B",6,"Resistance to invasive plants",70
29,-1.95,103.249,40,"Island",3,"BCD",399,"Resistance to invasive plants",75
30,-1.95,103.253,20,"Island",1,"E",100,"Resistance to invasive plants",91
31,-1.95,103.254,5,"Island",1,"C",6,"Resistance to invasive plants",70
32,-1.95,103.256,10,"Island",2,"CF",24,"Resistance to invasive plants",65
33,-1.95,103.257,20,"Island",3,"BDE",99,"Resistance to invasive plants",88
34,-1.951,103.245,10,"Island",2,"BD",24,"Resistance to invasive plants",90
35,-1.952,103.247,40,"Island",0,"Z",0,"Resistance to invasive plants",85
36,-1.951,103.248,20,"Island",2,"AF",100,"Resistance to invasive plants",45
37,-1.951,103.249,10,"Island",0,"Z",0,"Resistance to invasive plants",75
38,-1.952,103.25,20,"Island",1,"D",100,"Resistance to invasive plants",30
39,-1.951,103.252,5,"Island",2,"AC",6,"Resistance to invasive plants",50
40,-1.951,103.257,5,"Island",0,"Z",0,"Resistance to invasive plants",35
41,-1.953,103.244,10,"Island",1,"A",25,"Resistance to invasive plants",94
42,-1.953,103.245,5,"Island",1,"D",6,"Resistance to invasive plants",45
43,-1.95,103.259,40,"Island",1,"C",400,"Resistance to invasive plants",83
44,-1.953,103.248,5,"Island",3,"BEF",6,"Resistance to invasive plants",55
45,-1.953,103.249,40,"Island",1,"E",400,"Resistance to invasive plants",80
46,-1.954,103.242,40,"Island",2,"AB",400,"Resistance to invasive plants",70
47,-1.954,103.244,20,"Island",2,"BE",100,"Resistance to invasive plants",65
48,-1.954,103.245,10,"Island",3,"CEF",24,"Resistance to invasive plants",40
49,-1.954,103.247,40,"Island",1,"F",400,"Resistance to invasive plants",80
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Resistance to invasive plants",90
51,-1.954,103.249,20,"Island",1,"A",100,"Resistance to invasive plants",60
52,-1.955,103.243,40,"Island",1,"D",400,"Resistance to invasive plants",75
53,-1.943,103.255,10,"Control",,,0,"Resistance to invasive plants",87
54,-1.951,103.256,10,"Control",,,0,"Resistance to invasive plants",75
55,-1.951,103.253,10,"Control",,,0,"Resistance to invasive plants",90
56,-1.955,103.246,10,"Control",,,0,"Resistance to invasive plants",78
1,-1.942,103.252,40,"Island",1,"A",400,"Native seeds",989
2,-1.942,103.253,20,"Island",3,"ACF",99,"Native seeds",6
3,-1.943,103.252,20,"Island",2,"CD",100,"Native seeds",94
4,-1.943,103.253,10,"Island",1,"F",25,"Native seeds",10113
5,-1.945,103.252,40,"Island",1,"B",400,"Native seeds",238
6,-1.945,103.253,5,"Island",1,"E",6,"Native seeds",23
7,-1.945,103.255,40,"Island",3,"AEF",399,"Native seeds",146
8,-1.946,103.249,5,"Island",1,"F",6,"Native seeds",129
9,-1.946,103.251,10,"Island",3,"ABD",24,"Native seeds",1514
10,-1.946,103.252,20,"Island",0,"Z",0,"Native seeds",382
11,-1.946,103.253,10,"Island",1,"D",25,"Native seeds",53
12,-1.946,103.254,20,"Island",1,"C",100,"Native seeds",372
13,-1.946,103.256,10,"Island",1,"E",25,"Native seeds",130
14,-1.947,103.249,10,"Island",1,"C",25,"Native seeds",116
15,-1.947,103.25,20,"Island",1,"B",100,"Native seeds",56
16,-1.947,103.252,5,"Island",3,"ACD",6,"Native seeds",112
17,-1.947,103.253,20,"Island",1,"F",100,"Native seeds",185
18,-1.947,103.254,5,"Island",2,"DE",6,"Native seeds",158
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Native seeds",198
20,-1.947,103.257,10,"Island",1,"B",25,"Native seeds",171
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Native seeds",106
22,-1.949,103.249,5,"Island",2,"BF",6,"Native seeds",19
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Native seeds",286
24,-1.948,103.254,40,"Island",2,"CE",400,"Native seeds",14
25,-1.949,103.256,5,"Island",1,"A",6,"Native seeds",10
26,-1.948,103.257,40,"Island",2,"DF",400,"Native seeds",79
27,-1.95,103.246,10,"Island",2,"AE",24,"Native seeds",42
28,-1.95,103.248,5,"Island",1,"B",6,"Native seeds",59
29,-1.95,103.249,40,"Island",3,"BCD",399,"Native seeds",2751
30,-1.95,103.253,20,"Island",1,"E",100,"Native seeds",19
31,-1.95,103.254,5,"Island",1,"C",6,"Native seeds",110
32,-1.95,103.256,10,"Island",2,"CF",24,"Native seeds",537
33,-1.95,103.257,20,"Island",3,"BDE",99,"Native seeds",7
34,-1.951,103.245,10,"Island",2,"BD",24,"Native seeds",107
35,-1.952,103.247,40,"Island",0,"Z",0,"Native seeds",143
36,-1.951,103.248,20,"Island",2,"AF",100,"Native seeds",200
37,-1.951,103.249,10,"Island",0,"Z",0,"Native seeds",20
38,-1.952,103.25,20,"Island",1,"D",100,"Native seeds",3787
39,-1.951,103.252,5,"Island",2,"AC",6,"Native seeds",73
40,-1.951,103.257,5,"Island",0,"Z",0,"Native seeds",100
41,-1.953,103.244,10,"Island",1,"A",25,"Native seeds",406
42,-1.953,103.245,5,"Island",1,"D",6,"Native seeds",210
43,-1.95,103.259,40,"Island",1,"C",400,"Native seeds",518
44,-1.953,103.248,5,"Island",3,"BEF",6,"Native seeds",65
45,-1.953,103.249,40,"Island",1,"E",400,"Native seeds",9
46,-1.954,103.242,40,"Island",2,"AB",400,"Native seeds",63
47,-1.954,103.244,20,"Island",2,"BE",100,"Native seeds",360
48,-1.954,103.245,10,"Island",3,"CEF",24,"Native seeds",468
49,-1.954,103.247,40,"Island",1,"F",400,"Native seeds",921
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Native seeds",731
51,-1.954,103.249,20,"Island",1,"A",100,"Native seeds",160
52,-1.955,103.243,40,"Island",1,"D",400,"Native seeds",556
53,-1.943,103.255,10,"Control",,,0,"Native seeds",38
54,-1.951,103.256,10,"Control",,,0,"Native seeds",75
55,-1.951,103.253,10,"Control",,,0,"Native seeds",449
56,-1.955,103.246,10,"Control",,,0,"Native seeds",405
1,-1.942,103.252,40,"Island",1,"A",400,"Aboveground biomass",39.616
2,-1.942,103.253,20,"Island",3,"ACF",99,"Aboveground biomass",33.323
3,-1.943,103.252,20,"Island",2,"CD",100,"Aboveground biomass",33.47
4,-1.943,103.253,10,"Island",1,"F",25,"Aboveground biomass",34.764
5,-1.945,103.252,40,"Island",1,"B",400,"Aboveground biomass",39.511
6,-1.945,103.253,5,"Island",1,"E",6,"Aboveground biomass",57.983
7,-1.945,103.255,40,"Island",3,"AEF",399,"Aboveground biomass",42.349
8,-1.946,103.249,5,"Island",1,"F",6,"Aboveground biomass",45.674
9,-1.946,103.251,10,"Island",3,"ABD",24,"Aboveground biomass",42.752
10,-1.946,103.252,20,"Island",0,"Z",0,"Aboveground biomass",25.607
11,-1.946,103.253,10,"Island",1,"D",25,"Aboveground biomass",46.296
12,-1.946,103.254,20,"Island",1,"C",100,"Aboveground biomass",33.521
13,-1.946,103.256,10,"Island",1,"E",25,"Aboveground biomass",88.488
14,-1.947,103.249,10,"Island",1,"C",25,"Aboveground biomass",49.25
15,-1.947,103.25,20,"Island",1,"B",100,"Aboveground biomass",46.707
16,-1.947,103.252,5,"Island",3,"ACD",6,"Aboveground biomass",43.669
17,-1.947,103.253,20,"Island",1,"F",100,"Aboveground biomass",42.027
18,-1.947,103.254,5,"Island",2,"DE",6,"Aboveground biomass",52.023
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Aboveground biomass",44.105
20,-1.947,103.257,10,"Island",1,"B",25,"Aboveground biomass",44.425
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Aboveground biomass",53.286
22,-1.949,103.249,5,"Island",2,"BF",6,"Aboveground biomass",47.173
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Aboveground biomass",45.477
24,-1.948,103.254,40,"Island",2,"CE",400,"Aboveground biomass",55.354
25,-1.949,103.256,5,"Island",1,"A",6,"Aboveground biomass",64.951
26,-1.948,103.257,40,"Island",2,"DF",400,"Aboveground biomass",39.762
27,-1.95,103.246,10,"Island",2,"AE",24,"Aboveground biomass",80.807
28,-1.95,103.248,5,"Island",1,"B",6,"Aboveground biomass",42.487
29,-1.95,103.249,40,"Island",3,"BCD",399,"Aboveground biomass",37.033
30,-1.95,103.253,20,"Island",1,"E",100,"Aboveground biomass",71.067
31,-1.95,103.254,5,"Island",1,"C",6,"Aboveground biomass",44.976
32,-1.95,103.256,10,"Island",2,"CF",24,"Aboveground biomass",35.714
33,-1.95,103.257,20,"Island",3,"BDE",99,"Aboveground biomass",56.37
34,-1.951,103.245,10,"Island",2,"BD",24,"Aboveground biomass",43.346
35,-1.952,103.247,40,"Island",0,"Z",0,"Aboveground biomass",33.305
36,-1.951,103.248,20,"Island",2,"AF",100,"Aboveground biomass",35.439
37,-1.951,103.249,10,"Island",0,"Z",0,"Aboveground biomass",33.241
38,-1.952,103.25,20,"Island",1,"D",100,"Aboveground biomass",34.921
39,-1.951,103.252,5,"Island",2,"AC",6,"Aboveground biomass",50.39
40,-1.951,103.257,5,"Island",0,"Z",0,"Aboveground biomass",53.428
41,-1.953,103.244,10,"Island",1,"A",25,"Aboveground biomass",43.658
42,-1.953,103.245,5,"Island",1,"D",6,"Aboveground biomass",45.01
43,-1.95,103.259,40,"Island",1,"C",400,"Aboveground biomass",33.514
44,-1.953,103.248,5,"Island",3,"BEF",6,"Aboveground biomass",47.799
45,-1.953,103.249,40,"Island",1,"E",400,"Aboveground biomass",53.935
46,-1.954,103.242,40,"Island",2,"AB",400,"Aboveground biomass",33.466
47,-1.954,103.244,20,"Island",2,"BE",100,"Aboveground biomass",45.531
48,-1.954,103.245,10,"Island",3,"CEF",24,"Aboveground biomass",56.944
49,-1.954,103.247,40,"Island",1,"F",400,"Aboveground biomass",34.063
50,-1.954,103.248,5,"Island",6,"ABCDEF",6,"Aboveground biomass",44.477
51,-1.954,103.249,20,"Island",1,"A",100,"Aboveground biomass",61.883
52,-1.955,103.243,40,"Island",1,"D",400,"Aboveground biomass",32.5
53,-1.943,103.255,10,"Control",,,0,"Aboveground biomass",30.166
54,-1.951,103.256,10,"Control",,,0,"Aboveground biomass",49.982
55,-1.951,103.253,10,"Control",,,0,"Aboveground biomass",49.12
56,-1.955,103.246,10,"Control",,,0,"Aboveground biomass",47.397
1,-1.942,103.252,40,"Island",1,"A",400,"Tot_BA_inc",0.924
2,-1.942,103.253,20,"Island",3,"ACF",99,"Tot_BA_inc",1.23
3,-1.943,103.252,20,"Island",2,"CD",100,"Tot_BA_inc",0.882
4,-1.943,103.253,10,"Island",1,"F",25,"Tot_BA_inc",0.277
5,-1.945,103.252,40,"Island",1,"B",400,"Tot_BA_inc",4.132
6,-1.945,103.253,5,"Island",1,"E",6,"Tot_BA_inc",1.994
7,-1.945,103.255,40,"Island",3,"AEF",399,"Tot_BA_inc",2.72
8,-1.946,103.249,5,"Island",1,"F",6,"Tot_BA_inc",0
9,-1.946,103.251,10,"Island",3,"ABD",24,"Tot_BA_inc",1.508
10,-1.946,103.252,20,"Island",0,"Z",0,"Tot_BA_inc",0
11,-1.946,103.253,10,"Island",1,"D",25,"Tot_BA_inc",0.152
12,-1.946,103.254,20,"Island",1,"C",100,"Tot_BA_inc",0.243
13,-1.946,103.256,10,"Island",1,"E",25,"Tot_BA_inc",10.679
14,-1.947,103.249,10,"Island",1,"C",25,"Tot_BA_inc",0.35
15,-1.947,103.25,20,"Island",1,"B",100,"Tot_BA_inc",5.497
16,-1.947,103.252,5,"Island",3,"ACD",6,"Tot_BA_inc",0.963
17,-1.947,103.253,20,"Island",1,"F",100,"Tot_BA_inc",1.15
18,-1.947,103.254,5,"Island",2,"DE",6,"Tot_BA_inc",3.212
19,-1.947,103.256,20,"Island",6,"ABCDEF",96,"Tot_BA_inc",2.521
20,-1.947,103.257,10,"Island",1,"B",25,"Tot_BA_inc",2.031
21,-1.949,103.248,10,"Island",6,"ABCDEF",24,"Tot_BA_inc",0.577
22,-1.949,103.249,5,"Island",2,"BF",6,"Tot_BA_inc",0.089
23,-1.949,103.251,40,"Island",6,"ABCDEF",396,"Tot_BA_inc",2.622
24,-1.948,103.254,40,"Island",2,"CE",400,"Tot_BA_inc",3.138
25,-1.949,103.256,5,"Island",1,"A",6,"Tot_BA_inc",0.331
26,-1.948,103.257,40,"Island",2,"DF",400,"Tot_BA_inc",0.092
27,-1.95,103.246,10,"Island",2,"AE",24,"Tot_BA_inc",4.413
28,-1.95,103.248,5,"Island",1,"B",6,"Tot_BA_inc",1.262
29,-1.95,103.249,40,"Island",3,"BCD",399,"Tot_BA_inc",1.158
30,-1.95,103.253,20,"Island",1,"E",100,"Tot_BA_inc",4.192
31,-1.95,103.254,5,"Island",1,"C",6,"Tot_BA_inc",1.275
32,-1.95,103.256,10,"Island",2,"CF",24,"Tot_BA_inc",0.082
33,-1.95,103.257,20,"Island",3,"BDE",99,"Tot_BA_inc",2.435
34,-1.951,103.245,10,"Island",2,"BD",24,"Tot_BA_inc",1.943
35,-1.952,103.247,40,"Island",0,"Z",0,"Tot_BA_inc",0
36,-1.951,103.248,20,"Island",2,"AF",100,"Tot_BA_inc",1.087
37,-1.951,103.249,10,"Island",0,"Z",0,"Tot_BA_inc",0
38,-1.952,103.25,20,"Island",1,"D",100,"Tot_BA_inc",0.366
39,-1.951,103.252,5,"Island",2,"AC",6,"Tot_BA_inc",0.483
40,-1.951,103.257,5,"Island",0,"Z",0,"Tot_BA_inc",0
41,-1.953,103.244,10,"Island",1,"A",25,"Tot_BA_inc",0.404
42,-1.953,103.245,5,"Island",1,"D",6,"Tot_BA_inc",0.445
